,tr_build_id,git_diff_src_churn,gh_num_commit_comments,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,git_num_all_built_commits,gh_num_commits_on_files_touched,git_num_all_built_commits.1,tr_status,tr_duration
0,857070,32883,0,65,71,135,513,173,4149,173,failed,97
1,857094,0,0,0,1,0,0,1,0,1,failed,865
2,857316,0,0,0,1,0,0,1,0,1,failed,210
3,867834,181,0,0,0,0,12,5,483,5,failed,600
4,867988,36,0,0,0,0,2,1,20,1,failed,546
5,870241,27,0,0,1,0,8,4,419,4,failed,360
6,874544,1,0,0,0,0,1,1,21,1,failed,577
7,874648,0,0,0,0,0,1,1,51,1,failed,542
8,876035,4,0,0,0,0,5,4,184,4,failed,528
9,883853,56,0,0,1,0,7,3,419,3,failed,214
10,884739,42,0,0,0,0,3,2,104,2,failed,388
11,911626,492,0,0,1,0,15,6,586,6,failed,477
12,911761,23,0,0,0,0,2,2,13,2,failed,222
13,916754,363,0,0,0,0,6,1,52,1,failed,693
14,918860,98,0,0,0,0,5,1,161,1,failed,239
15,926089,0,0,0,0,0,2,1,213,1,failed,193
16,933175,65,0,0,0,0,8,3,305,3,failed,349
17,933260,33,0,0,0,0,7,1,60,1,failed,781
18,966600,524,0,0,4,2,27,10,1254,10,failed,721
19,969515,119,0,0,2,0,7,4,91,4,failed,213
20,969792,4,0,0,0,0,2,1,10,1,failed,555
21,975762,10,0,0,0,0,4,1,127,1,failed,1063
22,975863,0,0,0,0,0,1,1,77,1,failed,1083
23,977546,0,0,0,0,0,1,1,75,1,failed,861
24,978331,22,0,6,0,0,5,4,491,4,failed,183
25,978425,0,0,2,2,2,2,1,465,1,failed,312
26,978598,2,0,0,0,0,2,2,432,2,failed,18
27,978620,2,0,0,0,0,2,2,432,2,failed,17
28,978627,2,0,0,0,0,2,2,432,2,passed,236
29,984025,0,0,0,0,0,1,2,25,2,passed,259
30,984239,0,0,0,0,0,2,2,163,2,passed,231
31,985203,0,0,0,0,0,2,2,94,2,passed,232
32,985819,5,0,0,0,0,1,2,835,2,passed,583
33,986590,0,0,0,0,0,1,1,139,1,passed,298
34,1001680,13,0,0,0,0,1,1,33,1,passed,733
35,1003050,30,0,0,0,0,16,3,111,3,passed,264
36,1004181,137,0,0,1,0,16,2,253,2,passed,314
37,1005162,38,0,0,0,0,2,1,262,1,passed,366
38,1013068,256,0,0,1,0,71,3,1183,3,passed,465
39,1021010,13,0,0,0,0,4,3,885,3,passed,290
40,1021521,132,0,2,0,0,14,1,231,1,failed,283
41,1027732,28,0,0,0,0,11,1,1046,1,passed,768
42,1028718,5,0,0,0,0,8,3,223,3,passed,358
43,1028724,5,0,0,0,0,20,5,330,5,passed,457
44,1028801,938,0,0,9,77,25,1,723,1,passed,527
45,1032589,54,0,5,0,2,61,4,849,4,passed,668
46,1032934,262,0,0,0,0,2,2,305,2,passed,293
47,1033134,2,0,0,0,0,7,4,315,4,passed,294
48,1033228,0,0,0,0,0,1,1,45,1,passed,582
49,1036908,204,0,0,1,2,11,7,478,7,failed,196
50,1051060,6,0,0,0,0,1,1,1,1,failed,339
51,1051176,0,0,0,0,0,1,1,80,1,failed,230
52,1053198,55,0,0,0,0,31,6,427,6,failed,224
53,1053410,28,0,0,0,0,4,1,18,1,failed,429
54,1054892,3,0,0,0,0,1,1,27,1,failed,281
55,1059982,12,0,0,0,0,2,2,77,2,failed,866
56,1061796,649,0,0,4,6,23,1,237,1,failed,487
57,1062533,0,0,0,0,0,1,1,77,1,passed,271
58,1062561,0,0,0,0,0,6,2,215,2,passed,366
59,1062593,0,0,0,0,0,2,1,221,1,passed,407
60,1063776,8,0,0,0,0,3,3,212,3,passed,237
61,1068793,61,0,0,0,0,8,3,449,3,passed,485
62,1070709,2,0,0,0,0,1,1,839,1,passed,257
63,1071031,0,0,0,0,0,1,1,69,1,failed,579
64,1071188,962,0,0,0,0,6,3,966,3,passed,241
65,1077611,2,0,0,0,0,4,2,45,2,passed,331
66,1108812,13,0,0,0,0,1,1,9,1,passed,283
67,1122429,18,0,0,0,0,4,2,49,2,failed,786
68,1130969,0,0,0,0,0,1,1,78,1,passed,203
69,1138570,2557,0,58,4,4,70,10,1531,10,passed,715
70,1139341,6,0,0,0,0,1,1,841,1,passed,345
71,1140859,422,0,0,0,0,28,7,843,7,passed,238
72,1144836,41,0,0,0,0,7,1,278,1,passed,223
73,1145180,2,0,0,0,0,1,1,34,1,passed,239
74,1145437,2,0,0,0,0,1,1,164,1,passed,264
75,1152886,53,0,0,0,0,2,1,75,1,passed,240
76,1186288,1059,0,0,4,1,37,9,1762,9,passed,406
77,1186930,79,0,0,1,0,8,5,211,5,passed,244
78,1192941,92,0,0,0,0,4,1,139,1,passed,239
79,1195589,262,0,0,0,0,26,7,695,7,passed,291
80,1212543,0,0,0,0,0,1,1,22,1,passed,248
81,1215957,631,0,2,1,1,19,3,887,3,passed,238
82,1220726,0,0,0,0,0,1,1,16,1,passed,242
83,1221331,77,0,0,0,0,5,1,469,1,passed,586
84,1241186,548,0,0,7,0,16,5,1041,5,passed,481
85,1248606,371,0,0,0,1,5,1,1062,1,passed,245
