,tr_build_id,git_diff_src_churn,gh_num_commit_comments,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,git_num_all_built_commits,gh_num_commits_on_files_touched,git_num_all_built_commits.1,tr_status,tr_duration
0,690502,0,0,2,0,0,1,1,11,1,failed,41
1,3983107,24,0,56,2,0,5,4,332,4,passed,600
2,3983191,24,0,11,2,0,4,1,130,1,passed,645
3,3993234,51,0,0,1,0,2,1,60,1,passed,584
4,3993264,0,0,0,0,0,1,1,11,1,passed,627
5,3993441,0,0,0,0,0,1,1,12,1,passed,680
6,4006352,0,0,0,0,0,1,1,3,1,passed,687
7,4012182,53,0,0,0,0,3,6,95,6,passed,832
8,4012624,51,0,0,0,0,3,1,101,1,passed,887
9,4012628,416,0,0,0,0,8,1,216,1,passed,690
10,4013234,3,0,0,0,0,1,1,290,1,passed,692
11,4013292,0,0,0,0,0,1,1,37,1,passed,759
12,4013991,0,0,0,0,0,1,1,9,1,passed,714
13,4014158,4,0,0,0,0,2,1,263,1,passed,615
14,4027429,34,0,342,2,0,2,1,50,1,passed,597
15,4028128,34,0,342,2,0,2,1,51,1,passed,606
16,4036048,8,0,0,0,0,1,1,481,1,passed,555
17,4054623,2,0,0,0,0,1,1,42,1,passed,961
18,4057186,39,0,50,0,0,2,1,37,1,passed,734
19,4078182,2,0,0,0,0,1,1,68,1,passed,615
20,4130305,123,0,430,1,0,7,1,282,1,failed,812
21,4148693,123,0,430,0,1,7,1,283,1,passed,686
22,4155866,4,0,0,0,0,1,1,505,1,passed,728
23,4155935,4,0,0,0,0,1,1,506,1,passed,706
24,4157453,127,0,430,1,0,7,1,286,1,passed,755
25,4159355,11,0,5,0,0,2,1,105,1,passed,776
26,4159707,127,0,430,0,1,7,1,287,1,passed,634
27,4159891,2,0,4,0,0,2,1,65,1,passed,654
28,4170671,2,0,0,0,0,1,1,42,1,passed,789
29,4172495,7,0,0,0,0,1,1,507,1,failed,2
30,4192801,7,0,0,0,0,1,1,508,1,failed,367
31,4194246,1,0,0,1,0,37,1,87,1,failed,372
32,4196399,1,0,0,0,0,1,1,30,1,passed,766
33,4198657,0,0,0,0,0,1,1,39,1,passed,675
34,4199044,0,0,28,0,0,1,1,76,1,failed,90
35,4199973,0,0,0,0,0,2,1,8,1,passed,817
36,4200284,7,0,2,0,0,2,1,80,1,passed,840
37,4214957,7,0,2,0,0,2,1,81,1,passed,731
38,4215876,0,0,0,0,0,2,1,9,1,passed,726
39,4216333,0,0,0,0,0,2,1,10,1,passed,704
40,4218469,13,0,74,0,0,2,1,42,1,passed,737
41,4222451,0,0,0,0,0,0,1,0,1,passed,780
42,4240626,34,0,210,2,0,2,1,55,1,passed,593
43,4308221,41,0,65,1,0,1,2,65,2,passed,673
44,4315181,41,0,65,1,0,1,1,67,1,passed,628
45,4318058,185,0,0,1,0,0,1,1,1,passed,588
46,4324607,31,0,18,1,0,3,1,150,1,passed,556
47,4337850,76,0,54,2,0,9,1,246,1,passed,506
48,4339906,4,0,2,0,0,2,1,13,1,passed,566
49,4340770,18,0,183,0,0,2,1,82,1,passed,527
50,4342626,89,0,0,0,0,1,1,151,1,passed,543
51,4344320,22,0,6,0,0,2,1,108,1,passed,415
52,4366645,2290,0,3147,5,29,34,7,1279,7,passed,637
53,4367828,1612,0,3125,5,29,25,1,1286,1,passed,550
54,4368360,2,0,4,0,0,3,1,149,1,passed,443
55,4387156,2,0,4,0,0,6,2,194,2,passed,596
56,4387500,2,0,0,0,0,1,1,43,1,passed,590
57,4442806,2,0,0,0,0,1,1,156,1,passed,510
58,4443136,2,0,0,0,0,1,1,157,1,passed,528
59,4462897,6,0,16,0,0,5,1,309,1,passed,729
60,4466376,6,0,16,0,0,5,1,310,1,passed,702
61,4480401,0,0,0,0,0,1,1,14,1,passed,647
62,4502044,0,0,6,0,0,1,1,9,1,passed,730
63,4507797,1669,0,4,0,0,5,1,312,1,passed,587
64,4574763,2,0,0,0,0,1,1,45,1,passed,664
65,4583532,0,0,0,1,0,1,1,44,1,passed,754
66,4606341,2,0,0,0,0,1,1,132,1,passed,562
67,4617978,1,0,3,0,0,2,1,147,1,passed,669
68,4620572,1,0,3,0,0,2,1,148,1,passed,656
69,4622113,5,0,32,0,0,2,1,149,1,passed,640
70,4626445,0,0,4,0,0,2,1,20,1,passed,650
71,4627605,0,0,0,0,0,0,1,0,1,passed,556
72,4627992,4,0,0,0,0,2,1,17,1,passed,675
73,4629865,6,0,0,0,0,1,1,19,1,passed,582
74,4630014,6,0,0,0,0,1,1,20,1,passed,613
75,4646366,0,0,2,0,0,1,1,24,1,passed,619
76,4646894,5,0,32,0,0,2,1,152,1,passed,675
77,4653574,2,0,10,0,0,2,1,25,1,passed,633
78,4653893,87,0,31,0,0,12,1,67,1,failed,636
79,4654661,0,0,4,0,0,1,1,31,1,passed,597
80,4654711,0,0,4,0,0,1,1,32,1,passed,592
81,4654992,7,0,0,0,0,1,1,32,1,passed,655
82,4655432,0,0,0,0,0,1,1,40,1,passed,586
83,4655758,1,0,2,0,0,2,1,105,1,passed,648
84,4670917,7,0,0,0,0,1,1,33,1,passed,805
85,4671099,805,0,0,0,0,3,1,24,1,passed,749
86,4671472,12,0,17,0,0,2,1,174,1,passed,564
87,4671571,109,0,41,3,0,3,1,136,1,passed,506
88,4672612,4,0,0,0,0,1,1,2,1,passed,648
89,4679233,35,0,5,0,0,2,1,167,1,passed,608
90,4728645,8,0,2,0,0,3,1,199,1,passed,655
91,4729118,30,0,94,1,0,8,1,322,1,passed,624
92,4731753,0,0,37,0,0,1,1,44,1,passed,667
93,4731886,38,0,322,0,0,12,1,359,1,passed,1163
94,4748807,0,0,4,0,0,1,1,2,1,passed,1380
95,4752300,0,0,26,0,0,1,1,3,1,passed,1298
96,4756409,2,0,0,0,0,1,1,67,1,passed,1286
97,4776193,4,0,5,0,0,2,1,28,1,passed,1188
98,4776282,4,0,5,0,0,2,1,29,1,passed,1305
99,4780607,0,0,2,0,0,1,1,56,1,passed,1299
100,4782204,7,0,0,0,0,1,1,34,1,passed,1328
101,4782446,7,0,0,0,0,1,1,35,1,passed,1233
102,4782656,0,0,165,2,0,1,2,26,2,passed,1257
103,4783480,0,0,159,2,0,1,1,28,1,passed,1192
104,4783541,56,0,195,0,0,6,1,227,1,passed,1302
105,4783639,6,0,0,0,0,2,1,274,1,passed,1163
106,4807803,2,0,2,0,0,2,1,49,1,passed,1268
107,4807902,2,0,2,0,0,2,1,50,1,passed,1156
108,4823411,60,0,71,2,0,4,1,118,1,passed,1081
109,4827240,0,0,0,0,0,1,1,36,1,passed,1262
110,4828054,335,0,197,6,0,14,13,518,13,passed,1097
111,4828544,207,0,141,3,0,10,1,363,1,passed,1151
112,4859179,2,0,0,0,0,1,1,308,1,passed,1095
113,4908982,2,0,0,0,0,1,1,309,1,passed,1369
114,4910982,0,0,0,0,0,2,1,4,1,passed,1377
