,tr_build_id,git_diff_src_churn,gh_num_commit_comments,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,git_num_all_built_commits,gh_num_commits_on_files_touched,git_num_all_built_commits.1,tr_status,tr_duration
0,869280,40445,0,10464,115,124,593,273,7379,273,failed,86
1,869289,0,0,0,1,0,0,1,0,1,failed,124
2,869319,0,0,0,0,0,1,1,1,1,failed,123
3,869322,0,0,0,0,0,1,1,2,1,failed,122
4,869392,0,0,5,0,0,2,2,32,2,failed,187
5,869572,27,0,14,0,1,1,1,7,1,failed,192
6,869666,0,0,4,0,0,1,1,30,1,failed,189
7,869879,3,0,2,0,0,2,2,440,2,failed,235
8,869950,0,0,0,0,0,1,1,4,1,failed,199
9,870006,0,0,0,0,0,1,1,5,1,failed,251
10,870133,0,0,0,0,0,1,1,6,1,passed,799
11,872592,22,0,2,0,0,5,2,361,2,failed,897
12,872776,0,0,2,0,0,1,1,2,1,passed,904
13,872956,23,0,0,0,0,1,1,2,1,passed,1282
14,874000,258,0,0,2,0,6,2,4,2,passed,917
15,875257,1,0,0,0,0,1,1,8,1,passed,947
16,875580,14,0,0,0,0,1,1,3,1,passed,881
17,875837,15,0,0,0,0,2,1,2,1,passed,884
18,878314,169,0,0,0,0,4,1,4,1,passed,1112
19,883046,528,0,0,1,0,4,2,5,2,passed,872
20,883195,0,0,0,134,0,26,1,249,1,passed,740
21,884798,22,0,0,0,0,1,1,13,1,passed,794
22,897488,223,0,0,0,2,6,1,7,1,passed,729
23,897494,1,0,15,3,0,1,2,19,2,passed,740
24,902764,173,0,0,0,0,1,1,318,1,passed,750
25,902776,0,0,1,0,0,1,1,2,1,passed,946
26,903767,4,0,0,0,0,2,1,70,1,passed,795
27,904432,0,0,0,0,0,2,1,845,1,passed,768
28,910089,152,0,10,1,0,3,1,6,1,passed,728
29,924167,64,0,0,0,0,2,2,12,2,passed,834
30,927165,0,0,0,0,0,1,1,108,1,passed,744
31,930255,7,0,0,0,0,2,2,346,2,passed,945
32,931378,16,0,0,0,0,1,1,19,1,passed,910
33,932038,46,0,0,0,0,3,1,290,1,passed,923
34,933939,0,0,16,1,0,0,1,0,1,passed,740
35,937870,6,0,0,0,0,1,1,26,1,passed,780
36,937926,2,0,0,0,0,1,1,23,1,passed,799
37,938574,15,0,6,0,0,3,1,19,1,passed,732
38,954824,15,0,0,0,0,1,1,427,1,passed,744
39,955018,462,0,0,0,0,14,3,352,3,passed,797
40,955954,0,0,31,4,0,0,2,0,2,passed,814
41,957387,3,0,0,0,0,1,1,431,1,passed,1000
42,964444,75,0,0,0,0,1,1,66,1,passed,821
43,964655,2,0,0,0,0,1,1,67,1,passed,850
44,964811,2,0,0,0,0,1,1,22,1,passed,793
45,964850,2,0,0,0,0,1,1,23,1,passed,876
46,971696,30,0,0,0,0,2,1,30,1,passed,827
47,977045,0,0,0,0,0,1,1,11,1,passed,1277
48,977624,0,0,0,0,0,1,1,7,1,passed,1038
49,977638,0,0,0,0,0,1,1,8,1,passed,885
50,984160,0,0,54,0,0,1,1,85,1,passed,761
51,986251,42,0,0,0,0,1,1,88,1,passed,739
52,986472,7,0,0,0,0,1,1,21,1,passed,754
53,986599,2,0,0,0,0,1,1,1,1,passed,742
54,991646,0,0,0,0,0,19,1,113,1,passed,758
55,991790,0,0,1,0,0,1,1,41,1,passed,743
56,992622,757,0,0,0,0,16,2,79,2,passed,765
57,999813,8,0,0,0,0,2,2,314,2,passed,872
58,999946,0,0,6,0,0,1,1,3,1,failed,280
59,1006345,56,0,0,0,0,1,1,17,1,passed,740
