,tr_build_id,tr_duration,Build_Result,Actual_Result,Index
0,25420102,504,1,1,1
1,25421051,488,1,1,2
2,25488586,513,1,1,3
3,25488747,506,1,1,4
4,25489927,483,1,1,5
5,25517450,698,1,1,6
6,25518513,558,1,1,7
7,25519237,638,1,1,8
8,25519758,561,1,1,9
9,25520057,527,1,1,10
10,25549794,533,1,1,11
11,25550803,565,1,1,12
12,25561385,1158,1,1,13
13,25643586,750,1,1,14
14,25647821,513,1,1,15
15,25667728,572,1,1,16
16,25704052,707,1,1,17
17,25706217,487,1,1,18
18,25806718,598,1,1,19
19,25806947,636,1,1,20
20,25825443,545,1,1,21
21,26007404,577,1,1,22
22,26015043,443,1,1,23
23,26016463,426,1,1,24
24,26066280,527,1,1,25
25,26098391,492,1,1,26
26,26099090,470,1,1,27
27,26099179,472,1,1,28
28,26138969,590,1,1,29
29,26139643,608,1,1,30
30,26144382,696,1,1,31
31,26177211,461,1,1,32
32,26246346,878,0,1,33
33,26246472,996,1,1,34
34,26286606,411,1,1,35
35,26308505,722,1,1,36
36,26310402,682,1,1,37
37,26318283,583,1,1,38
38,26337676,511,1,1,39
39,26341038,661,1,1,40
40,26400274,512,1,1,41
41,26401180,678,1,1,42
42,26406131,676,1,1,43
43,26414715,616,1,1,44
44,26417059,745,1,1,45
45,26432670,508,1,1,46
46,26495989,444,1,1,47
47,26588708,764,1,1,48
48,26605100,700,1,1,49
49,26609687,610,1,1,50
50,26617743,575,1,1,51
51,26631823,473,1,1,52
52,26631825,487,1,1,53
53,26682478,636,1,1,54
54,26866898,577,1,1,55
55,26897345,988,1,1,56
56,26950214,591,1,0,57
57,27012111,425,1,1,58
58,27051742,550,1,1,59
59,27064248,481,1,1,60
60,27074703,471,1,1,61
61,27144505,521,1,1,62
62,27145747,770,1,1,63
63,27154548,592,1,1,64
64,27155712,674,1,1,65
65,27226473,636,1,1,66
66,27226841,656,1,1,67
67,27244889,622,1,1,68
68,27318543,589,1,1,69
69,27345960,672,1,1,70
70,27356133,723,1,1,71
71,27369288,586,1,1,72
72,27370638,459,1,1,73
73,27420589,584,1,1,74
74,27430072,676,1,0,75
75,27431478,751,1,1,76
76,27431749,604,1,1,77
77,27432345,677,1,1,78
78,27432854,667,1,1,79
79,27433224,720,1,1,80
80,27499374,692,1,1,81
81,27557717,474,1,1,82
82,27631799,585,1,1,83
83,27633747,688,1,1,84
84,27652623,553,1,1,85
85,27698551,699,1,1,86
86,27707239,629,1,1,87
87,27750660,645,1,1,88
88,27803241,675,1,1,89
89,27822369,613,1,1,90
90,27825351,525,1,1,91
91,27828025,474,1,1,92
92,27834979,485,1,1,93
93,27897176,730,1,1,94
94,27991614,653,1,1,95
95,28052875,654,1,1,96
96,28070562,596,1,1,97
97,28082663,502,1,1,98
98,28129724,521,1,1,99
99,28130868,547,1,1,100
100,28239826,721,1,1,101
101,28239945,700,1,1,102
102,28274774,493,1,1,103
103,28334021,641,1,1,104
104,28360424,657,1,1,105
105,28433747,582,1,1,106
106,28445742,796,1,1,107
107,28515164,677,1,1,108
108,28518042,673,1,1,109
109,28527552,634,1,1,110
110,28531500,732,1,1,111
111,28800210,563,1,1,112
112,28821832,568,1,1,113
113,28884076,582,1,1,114
114,28996266,689,1,1,115
115,28996735,636,1,1,116
116,29062615,625,1,1,117
117,29074932,612,1,1,118
118,29087744,705,1,1,119
119,29088404,566,1,1,120
120,29089589,692,1,1,121
121,29104163,843,1,1,122
122,29104333,587,1,1,123
123,29171685,481,1,1,124
124,29211877,480,1,1,125
125,29256439,424,1,1,126
126,29289629,430,1,1,127
127,29325504,522,1,1,128
128,29331471,567,1,1,129
129,29336085,612,1,1,130
130,29347341,698,1,1,131
131,29428643,578,1,1,132
132,29623325,565,1,1,133
133,29630691,539,1,1,134
134,29642330,693,1,1,135
135,29704291,633,1,1,136
136,29705310,745,1,1,137
137,29707217,462,1,1,138
138,29713014,469,1,1,139
139,29715917,603,1,1,140
140,29717584,634,1,1,141
141,29718669,599,1,1,142
142,29724291,537,1,1,143
143,29739022,746,1,1,144
144,29849329,526,1,1,145
145,29898652,662,1,1,146
146,29915076,577,1,1,147
147,29915393,642,1,1,148
148,29933202,562,1,1,149
149,29935218,448,1,1,150
150,29993037,619,1,1,151
151,29997279,649,1,1,152
152,30100714,666,1,1,153
153,30101726,770,1,1,154
154,30101817,774,1,1,155
155,30106266,708,1,1,156
156,30106683,769,1,1,157
157,30107601,915,1,1,158
158,30108471,781,1,1,159
159,30122374,762,1,1,160
160,30187513,787,1,1,161
161,30199711,657,1,1,162
162,30203879,571,1,1,163
163,30204426,569,1,1,164
164,30221544,710,1,1,165
165,30221560,633,1,1,166
166,30235999,562,1,1,167
167,30279300,605,1,1,168
168,30298726,723,1,1,169
169,30302588,560,1,1,170
170,30351042,464,1,1,171
171,30363412,578,1,1,172
172,30363693,530,1,1,173
173,30413016,526,1,1,174
174,30414868,493,1,1,175
175,30415508,684,1,1,176
176,30416008,549,1,1,177
177,30416075,495,1,1,178
178,30479721,508,1,1,179
179,30480538,678,1,1,180
180,30480661,640,1,1,181
181,30482195,687,1,1,182
182,30482795,707,1,1,183
183,30483208,436,1,1,184
184,30505984,491,1,1,185
185,30507082,528,1,1,186
186,30552328,955,1,1,187
187,30560713,537,1,1,188
188,30561948,510,1,1,189
189,30562877,709,1,1,190
190,30574022,649,1,1,191
191,30577947,593,1,1,192
192,30582472,777,1,1,193
193,30586001,534,1,1,194
194,30591751,604,1,1,195
195,30592143,465,1,1,196
196,30595447,796,1,1,197
197,30596861,744,1,1,198
198,30612456,508,1,1,199
199,30678368,825,1,1,200
200,30679539,922,1,1,201
201,30709927,597,1,1,202
202,30719552,487,1,1,203
203,30722254,509,1,1,204
204,30788119,624,1,1,205
205,30789797,530,1,1,206
206,30793955,648,1,1,207
207,30796673,544,1,1,208
208,30800099,521,1,1,209
209,30810352,516,1,1,210
210,30819519,555,1,1,211
211,30844341,616,1,1,212
212,30874345,670,1,1,213
213,30880767,519,1,1,214
214,30882555,473,1,1,215
215,30889147,535,1,1,216
216,30900804,448,1,1,217
217,30937840,601,1,1,218
218,31001140,475,1,1,219
219,31022732,576,1,1,220
220,31026612,688,1,1,221
221,31026614,585,1,1,222
222,31049012,631,1,1,223
223,31065940,712,1,1,224
224,31066513,562,1,1,225
225,31079740,579,1,1,226
226,31089912,473,1,1,227
227,31096115,640,1,1,228
228,31143676,528,1,1,229
229,31153602,809,1,1,230
230,31164427,504,1,1,231
231,31168711,579,1,1,232
232,31169967,669,1,1,233
233,31170989,664,1,1,234
234,31191436,662,1,1,235
235,31191610,497,1,1,236
236,31224836,582,1,1,237
237,31246760,551,1,1,238
238,31247199,649,1,1,239
239,31248673,577,1,1,240
240,31267611,694,1,1,241
241,31287867,489,1,1,242
242,31287946,478,1,1,243
243,31340256,610,1,1,244
244,31368362,550,1,1,245
245,31376596,1007,1,1,246
246,31377923,617,1,1,247
247,31425897,580,1,1,248
248,31425948,646,1,1,249
249,31432032,828,1,1,250
250,31432034,490,1,1,251
251,31462022,509,1,1,252
252,31467657,527,1,0,253
253,31471280,530,1,1,254
254,31485982,455,1,0,255
255,31510127,493,1,1,256
256,31512457,482,1,1,257
257,31513352,450,1,1,258
258,31515658,561,1,1,259
259,31561624,482,1,1,260
260,31577960,444,1,1,261
261,31578022,529,1,1,262
262,31586217,426,1,1,263
263,31586794,459,1,1,264
264,31587779,496,1,1,265
265,31589765,531,1,1,266
266,31589953,457,1,1,267
