project,algorithm,batch_size,confidence,project_reqd_builds,project_missed_builds,project_build_duration,project_saved_builds,project_delays,testall_size,batch_delays
rails,BATCHBISECT,1,12,10.765064319566688,9.47867298578199,1868818,89.23493568043331,"[2, 9, 12, 4, 7, 11, 7, 5, 2, 6, 10, 2, 7, 9, 2, 4, 6, 3, 5, 2, 6, 12, 6, 12, 3, 8, 10, 5, 3, 4, 6, 2, 5, 11, 12, 10, 2, 6, 8, 11, 11, 4, 4, 3, 12, 4, 2, 11, 9, 11, 6, 10, 6, 12, 6, 9, 4, 8, 12, 6, 6, 10, 2, 10, 3, 5, 8, 3, 5, 9, 11, 4, 11, 3, 6, 12, 5, 3, 7, 2, 10, 3, 4, 10, 4, 10, 3, 5, 2, 9, 11, 2, 4, 10, 12, 2, 6, 8, 2, 5, 10, 2, 6, 3, 5, 7, 9, 4, 10, 4, 11, 6, 8, 6, 4, 3, 5, 7, 6, 4, 6, 2, 4, 4, 6, 11, 2, 11, 4, 3, 7, 2, 8, 10, 8, 5, 6, 8, 12, 2]",1477,0.0
rails,BATCHBISECT,1,13,10.291130670277589,9.275558564658091,1777059,89.7088693297224,"[3, 10, 13, 4, 8, 12, 2, 9, 3, 7, 11, 4, 9, 11, 5, 3, 8, 10, 3, 7, 13, 7, 4, 9, 11, 7, 2, 4, 5, 7, 2, 6, 12, 3, 7, 9, 12, 13, 3, 4, 4, 13, 6, 2, 5, 3, 5, 13, 3, 11, 8, 13, 5, 3, 3, 11, 5, 7, 11, 3, 11, 5, 7, 10, 3, 7, 9, 13, 5, 9, 9, 12, 3, 9, 9, 5, 2, 6, 4, 11, 6, 12, 4, 7, 9, 2, 3, 13, 4, 3, 5, 9, 3, 7, 9, 4, 8, 13, 2, 7, 5, 6, 8, 11, 6, 12, 5, 12, 6, 9, 8, 4, 3, 5, 7, 9, 8, 10, 5, 7, 9, 4, 6, 3, 12, 2, 5, 3, 8, 4, 10, 12, 12, 3, 7, 12, 2]",1477,0.0
rails,BATCHBISECT,1,14,9.47867298578199,9.546377792823291,1676106,90.52132701421802,"[4, 11, 14, 4, 9, 13, 4, 11, 4, 8, 12, 6, 11, 13, 8, 3, 5, 10, 12, 2, 4, 8, 14, 7, 5, 10, 12, 9, 3, 5, 7, 9, 2, 2, 7, 13, 2, 4, 8, 10, 13, 4, 4, 5, 14, 8, 5, 8, 5, 7, 4, 10, 10, 6, 6, 13, 6, 5, 4, 6, 14, 6, 7, 11, 4, 12, 3, 7, 9, 12, 6, 10, 12, 3, 9, 13, 14, 6, 3, 11, 4, 8, 3, 7, 4, 12, 8, 14, 8, 11, 13, 6, 8, 2, 10, 12, 4, 8, 10, 2, 6, 11, 2, 8, 7, 7, 9, 11, 8, 14, 6, 13, 10, 10, 4, 3, 5, 7, 12, 12, 14, 3, 5, 10, 12, 14, 4, 13, 3, 6, 3, 9, 6, 12, 14, 2, 5, 8, 10, 14, 2]",1477,0.0
rails,BATCHBISECT,1,15,9.34326337169939,9.072444143534192,1570287,90.6567366283006,"[5, 12, 15, 4, 10, 14, 5, 12, 5, 9, 13, 8, 13, 15, 3, 11, 3, 5, 3, 5, 9, 15, 7, 6, 11, 13, 9, 4, 6, 9, 11, 3, 8, 14, 4, 2, 5, 9, 11, 14, 4, 4, 6, 15, 10, 8, 11, 9, 11, 9, 4, 5, 14, 7, 7, 3, 7, 9, 3, 7, 11, 5, 13, 3, 5, 9, 11, 14, 8, 12, 14, 4, 7, 13, 3, 9, 13, 7, 11, 3, 7, 4, 13, 11, 3, 2, 9, 2, 7, 10, 2, 6, 15, 5, 9, 11, 4, 8, 14, 2, 9, 9, 8, 10, 11, 11, 7, 2, 14, 11, 11, 4, 3, 5, 7, 3, 15, 3, 5, 4, 6, 5, 14, 3, 6, 3, 10, 9, 15, 6, 3, 7, 12, 2]",1477,0.0
rails,BATCHBISECT,1,16,8.733920108327691,9.41096817874069,1607524,91.2660798916723,"[6, 13, 16, 4, 11, 15, 5, 12, 6, 10, 14, 11, 16, 5, 7, 15, 3, 5, 4, 6, 10, 16, 7, 7, 12, 14, 9, 5, 7, 2, 10, 12, 4, 9, 15, 6, 3, 6, 10, 12, 15, 4, 4, 7, 16, 12, 11, 14, 13, 15, 6, 14, 10, 8, 14, 9, 8, 9, 6, 10, 12, 6, 7, 11, 6, 14, 5, 7, 11, 13, 16, 5, 12, 16, 9, 12, 3, 3, 15, 10, 14, 3, 4, 2, 14, 12, 3, 5, 2, 9, 3, 9, 13, 5, 7, 11, 6, 10, 12, 6, 10, 2, 10, 11, 9, 11, 2, 12, 8, 3, 15, 12, 11, 4, 3, 5, 7, 2, 4, 6, 4, 6, 8, 4, 6, 6, 15, 3, 6, 3, 2, 11, 10, 16, 8, 7, 9, 13, 2]",1477,0.0
rails,BATCHBISECT,1,17,8.327691266079892,9.546377792823291,1459311,91.6723087339201,"[7, 14, 17, 12, 16, 5, 12, 2, 7, 11, 15, 12, 17, 2, 7, 9, 17, 3, 5, 7, 11, 17, 7, 8, 13, 15, 9, 6, 8, 2, 10, 12, 5, 10, 16, 8, 4, 7, 11, 13, 16, 4, 4, 8, 17, 14, 2, 14, 17, 2, 17, 11, 17, 16, 8, 4, 9, 11, 9, 13, 15, 6, 7, 11, 7, 15, 2, 4, 8, 10, 14, 16, 4, 8, 15, 12, 15, 7, 17, 4, 13, 17, 3, 4, 3, 15, 14, 3, 6, 8, 2, 4, 11, 16, 10, 12, 16, 7, 11, 13, 3, 8, 12, 2, 11, 13, 2, 10, 12, 3, 14, 9, 4, 16, 13, 11, 4, 3, 5, 7, 4, 7, 9, 3, 8, 10, 12, 7, 16, 3, 6, 3, 3, 12, 13, 12, 2, 7, 2, 10, 12]",1477,0.0
rails,BATCHBISECT,1,18,7.8537576167907925,9.61408259986459,1364131,92.14624238320921,"[2, 8, 15, 18, 13, 17, 5, 3, 8, 12, 16, 3, 15, 3, 5, 10, 12, 6, 8, 12, 18, 7, 9, 14, 16, 9, 7, 9, 2, 10, 12, 6, 11, 17, 10, 5, 8, 12, 14, 17, 4, 4, 9, 18, 2, 16, 3, 5, 17, 6, 16, 6, 6, 18, 15, 10, 13, 12, 16, 18, 3, 7, 11, 7, 2, 16, 3, 5, 9, 11, 15, 17, 6, 10, 17, 15, 18, 3, 9, 3, 3, 7, 16, 4, 4, 16, 16, 6, 9, 11, 2, 5, 13, 4, 16, 18, 8, 12, 14, 5, 10, 14, 2, 12, 14, 3, 11, 13, 4, 16, 10, 5, 17, 14, 11, 4, 3, 5, 7, 6, 10, 12, 4, 6, 11, 13, 15, 8, 17, 3, 6, 3, 2, 4, 13, 14, 14, 2, 6, 11, 2, 10]",1477,0.0
rails,BATCHBISECT,1,19,7.650643195666892,9.41096817874069,1339694,92.34935680433311,"[3, 9, 16, 19, 2, 14, 18, 5, 2, 4, 9, 13, 17, 4, 16, 3, 5, 10, 12, 7, 9, 13, 19, 10, 15, 17, 9, 8, 10, 2, 10, 12, 7, 12, 18, 12, 6, 9, 13, 15, 18, 2, 4, 10, 19, 4, 18, 7, 9, 3, 11, 13, 14, 10, 8, 11, 2, 15, 15, 19, 6, 7, 11, 7, 3, 17, 5, 7, 11, 13, 17, 19, 4, 10, 14, 3, 9, 2, 4, 3, 7, 16, 4, 5, 17, 18, 2, 9, 12, 14, 6, 3, 15, 3, 7, 9, 13, 15, 7, 12, 16, 2, 13, 14, 4, 12, 14, 5, 18, 11, 6, 18, 15, 4, 3, 5, 7, 8, 13, 15, 4, 6, 11, 13, 9, 18, 3, 6, 3, 3, 5, 14, 16, 17, 5, 7, 11, 16, 2]",1477,0.0
rails,BATCHBISECT,1,20,7.041299932295193,9.61408259986459,1228206,92.95870006770481,"[4, 10, 17, 20, 3, 15, 19, 5, 3, 5, 10, 14, 18, 6, 18, 3, 5, 10, 12, 2, 8, 10, 14, 20, 11, 16, 18, 9, 11, 2, 10, 8, 13, 19, 14, 7, 10, 14, 16, 19, 4, 4, 11, 20, 3, 6, 20, 9, 11, 6, 14, 18, 20, 18, 17, 12, 2, 4, 17, 18, 6, 7, 11, 7, 4, 18, 4, 8, 10, 14, 16, 20, 4, 7, 13, 17, 2, 3, 3, 2, 6, 3, 7, 4, 6, 18, 20, 2, 9, 12, 14, 7, 5, 17, 5, 7, 11, 10, 14, 16, 9, 14, 18, 2, 14, 14, 5, 13, 15, 6, 18, 12, 6, 18, 2, 16, 4, 3, 5, 7, 10, 2, 4, 16, 18, 4, 6, 11, 10, 19, 3, 6, 3, 4, 6, 15, 18, 20, 2, 10, 12, 16]",1477,0.0
jruby,BATCHBISECT,1,2,56.17433414043583,9.200968523002421,714649,43.82566585956417,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",413,0.0
jruby,BATCHBISECT,1,3,38.983050847457626,11.138014527845037,494003,61.016949152542374,"[3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2]",413,0.0
jruby,BATCHBISECT,1,4,30.750605326876514,13.317191283292978,398575,69.24939467312349,"[2, 3, 3, 2, 4, 2, 3, 2, 4, 4, 3, 4, 2, 4, 2, 2, 4, 2, 2, 2, 4, 3, 4, 4, 4, 3, 3, 3, 4, 4, 3, 2, 4, 3, 2, 4, 2, 3, 2, 4, 2, 4, 4, 2, 4, 3, 4, 3, 3, 4, 4, 4, 2, 2, 3]",413,0.0
jruby,BATCHBISECT,1,5,26.39225181598063,13.075060532687651,338734,73.60774818401937,"[3, 5, 2, 4, 3, 4, 3, 4, 5, 4, 4, 3, 5, 3, 5, 3, 2, 2, 3, 5, 2, 5, 2, 4, 4, 4, 3, 2, 4, 4, 3, 4, 2, 5, 3, 5, 2, 2, 4, 3, 5, 5, 2, 4, 4, 2, 2, 5, 3, 3, 3, 4, 2, 4]",413,0.0
jruby,BATCHBISECT,1,6,22.276029055690074,14.527845036319613,281750,77.72397094430993,"[2, 4, 4, 4, 5, 5, 2, 4, 2, 4, 2, 5, 2, 6, 2, 4, 5, 4, 2, 3, 4, 6, 2, 5, 6, 4, 5, 3, 3, 5, 3, 6, 5, 4, 2, 5, 3, 6, 4, 6, 3, 5, 3, 2, 4, 6, 2, 4, 2, 5, 3, 3, 3, 4, 6, 5, 3, 6, 2, 5]",413,0.0
jruby,BATCHBISECT,1,7,20.581113801452783,13.801452784503631,258207,79.41888619854721,"[3, 5, 2, 2, 4, 5, 6, 7, 5, 3, 2, 3, 6, 3, 5, 3, 5, 4, 2, 3, 2, 5, 7, 3, 6, 4, 3, 4, 6, 2, 6, 2, 3, 6, 6, 2, 5, 7, 4, 6, 3, 5, 5, 7, 3, 3, 6, 5, 2, 4, 5, 2, 5, 7, 5, 2, 6]",413,0.0
jruby,BATCHBISECT,1,8,17.675544794188863,15.49636803874092,218486,82.32445520581113,"[3, 5, 3, 2, 4, 5, 7, 6, 4, 4, 4, 7, 6, 8, 2, 4, 6, 4, 2, 3, 3, 6, 8, 3, 5, 8, 3, 6, 3, 2, 5, 7, 3, 7, 4, 2, 4, 7, 6, 2, 5, 7, 5, 7, 3, 5, 7, 8, 3, 6, 8, 3, 8, 3, 3, 5, 3, 7, 4, 3, 8, 2, 2, 6]",413,0.0
jruby,BATCHBISECT,1,9,15.980629539951574,15.49636803874092,199709,84.01937046004842,"[3, 5, 4, 2, 4, 5, 2, 8, 2, 7, 5, 4, 5, 8, 2, 9, 3, 5, 7, 4, 2, 3, 4, 7, 9, 6, 8, 2, 7, 3, 3, 6, 8, 5, 9, 5, 3, 5, 8, 6, 2, 5, 7, 6, 8, 3, 5, 7, 9, 2, 4, 5, 8, 9, 3, 4, 6, 5, 9, 3, 7, 7, 7, 6]",413,0.0
jruby,BATCHBISECT,1,10,15.980629539951574,14.76997578692494,207051,84.01937046004842,"[3, 5, 5, 2, 4, 5, 3, 9, 4, 7, 6, 4, 6, 9, 2, 4, 4, 6, 8, 4, 2, 3, 2, 5, 8, 10, 7, 9, 4, 9, 3, 4, 7, 9, 8, 4, 6, 9, 2, 5, 7, 7, 9, 4, 6, 8, 10, 3, 6, 8, 5, 10, 3, 5, 7, 8, 3, 8, 4, 2, 6]",413,0.0
jruby,BATCHBISECT,1,11,14.527845036319613,15.980629539951574,184697,85.47215496368038,"[3, 5, 6, 2, 4, 5, 4, 10, 2, 6, 7, 4, 7, 10, 4, 6, 5, 7, 9, 4, 2, 3, 3, 6, 9, 11, 9, 11, 2, 8, 2, 5, 8, 10, 2, 9, 2, 5, 7, 10, 2, 5, 7, 2, 8, 10, 5, 7, 9, 11, 3, 6, 9, 11, 9, 3, 2, 6, 8, 2, 9, 4, 9, 6, 2, 6]",413,0.0
jruby,BATCHBISECT,1,12,14.043583535108958,15.738498789346247,172410,85.95641646489103,"[3, 5, 7, 2, 4, 5, 5, 11, 4, 8, 8, 4, 8, 11, 6, 8, 5, 7, 9, 4, 2, 3, 4, 7, 10, 12, 4, 12, 3, 9, 3, 6, 9, 11, 4, 11, 3, 6, 8, 11, 2, 5, 7, 3, 9, 11, 8, 10, 12, 2, 4, 3, 8, 11, 3, 3, 7, 9, 4, 11, 7, 12, 2, 8, 6]",413,0.0
jruby,BATCHBISECT,1,13,14.043583535108958,15.49636803874092,173042,85.95641646489103,"[3, 5, 8, 2, 4, 5, 6, 12, 6, 10, 9, 9, 12, 8, 10, 5, 7, 9, 4, 2, 3, 2, 5, 8, 11, 13, 5, 13, 3, 9, 4, 7, 10, 12, 5, 12, 4, 7, 9, 12, 2, 5, 7, 2, 4, 10, 12, 9, 11, 13, 4, 6, 7, 12, 3, 4, 8, 10, 2, 6, 13, 10, 2, 6]",413,0.0
jruby,BATCHBISECT,1,14,13.801452784503631,15.254237288135593,170503,86.19854721549636,"[3, 5, 9, 2, 4, 5, 7, 13, 7, 11, 2, 10, 10, 13, 10, 12, 5, 7, 9, 4, 2, 3, 3, 6, 9, 12, 14, 3, 8, 3, 5, 8, 11, 13, 5, 5, 8, 10, 13, 2, 5, 7, 3, 5, 11, 13, 12, 14, 2, 5, 8, 10, 11, 3, 5, 9, 11, 5, 9, 5, 14, 2, 6]",413,0.0
jruby,BATCHBISECT,1,15,11.864406779661017,15.980629539951574,146372,88.13559322033899,"[3, 5, 10, 2, 4, 5, 8, 14, 7, 11, 3, 11, 11, 14, 12, 14, 5, 7, 9, 4, 2, 3, 2, 4, 7, 10, 13, 15, 4, 9, 3, 2, 6, 9, 12, 14, 5, 6, 9, 11, 14, 2, 5, 7, 2, 4, 6, 12, 14, 13, 15, 4, 7, 10, 12, 3, 14, 2, 6, 10, 12, 6, 10, 2, 8, 6]",413,0.0
jruby,BATCHBISECT,1,16,11.62227602905569,15.980629539951574,143935,88.37772397094432,"[3, 5, 11, 2, 4, 5, 9, 15, 7, 11, 4, 12, 12, 15, 12, 14, 5, 7, 9, 4, 2, 3, 3, 5, 8, 11, 14, 16, 6, 11, 3, 3, 7, 10, 13, 15, 5, 6, 9, 11, 14, 2, 5, 7, 3, 5, 7, 13, 15, 16, 3, 8, 11, 14, 16, 3, 3, 7, 11, 13, 3, 8, 12, 2, 8, 6]",413,0.0
jruby,BATCHBISECT,1,17,12.106537530266344,15.49636803874092,149679,87.89346246973366,"[3, 5, 12, 2, 4, 5, 10, 16, 7, 4, 12, 13, 16, 12, 5, 7, 9, 4, 2, 3, 4, 6, 9, 12, 15, 17, 2, 8, 13, 4, 8, 11, 14, 16, 5, 6, 9, 11, 14, 2, 5, 7, 2, 4, 6, 8, 14, 16, 17, 6, 11, 14, 17, 3, 4, 8, 12, 14, 5, 10, 14, 2, 8, 6]",413,0.0
jruby,BATCHBISECT,1,18,11.380145278450364,15.980629539951574,141364,88.61985472154964,"[3, 5, 13, 2, 4, 5, 2, 11, 17, 7, 4, 12, 2, 14, 17, 12, 5, 7, 9, 4, 2, 3, 5, 7, 10, 13, 16, 18, 3, 9, 14, 5, 9, 12, 15, 17, 5, 6, 9, 11, 14, 2, 5, 7, 3, 5, 7, 9, 15, 17, 2, 4, 9, 14, 17, 3, 5, 9, 13, 15, 7, 12, 16, 2, 8, 6]",413,0.0
jruby,BATCHBISECT,1,19,11.380145278450364,15.738498789346247,142263,88.61985472154964,"[3, 5, 14, 4, 5, 3, 12, 18, 7, 4, 12, 3, 15, 18, 5, 7, 9, 4, 2, 3, 6, 8, 11, 14, 17, 19, 3, 9, 14, 6, 10, 13, 16, 18, 5, 6, 9, 11, 14, 2, 5, 7, 2, 4, 6, 8, 10, 16, 18, 3, 5, 11, 16, 19, 3, 6, 10, 14, 16, 9, 14, 18, 2, 8, 6]",413,0.0
jruby,BATCHBISECT,1,20,10.653753026634382,16.222760290556902,131294,89.34624697336562,"[3, 5, 2, 15, 4, 5, 4, 13, 19, 7, 4, 12, 2, 4, 16, 19, 5, 7, 9, 4, 2, 3, 7, 9, 12, 15, 18, 20, 3, 9, 14, 7, 11, 14, 17, 19, 5, 6, 9, 11, 14, 2, 5, 7, 3, 5, 7, 9, 11, 17, 19, 2, 5, 7, 3, 14, 19, 7, 11, 15, 17, 2, 11, 16, 20, 2, 6]",413,0.0
metasploit-framework,BATCHBISECT,1,2,50.843060959792474,1.297016861219196,513991,49.156939040207526,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",771,0.0
metasploit-framework,BATCHBISECT,1,3,33.85214007782101,2.4643320363164722,338817,66.147859922179,"[2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2]",771,0.0
metasploit-framework,BATCHBISECT,1,4,25.940337224383917,2.0752269779507135,263682,74.05966277561609,"[4, 3, 3, 3, 4, 2, 4, 2, 4, 4, 3, 3, 4, 4, 4, 3]",771,0.0
metasploit-framework,BATCHBISECT,1,5,20.492866407263293,2.594033722438392,213013,79.50713359273671,"[5, 2, 2, 5, 2, 4, 4, 3, 4, 3, 3, 5, 2, 3, 4, 2, 4, 4, 3, 4]",771,0.0
metasploit-framework,BATCHBISECT,1,6,17.120622568093385,2.7237354085603114,171492,82.87937743190662,"[5, 5, 3, 5, 4, 5, 2, 5, 6, 3, 5, 6, 2, 6, 6, 2, 5, 2, 5, 5, 4]",771,0.0
metasploit-framework,BATCHBISECT,1,7,14.785992217898833,2.594033722438392,150399,85.21400778210116,"[5, 2, 4, 7, 2, 6, 5, 3, 6, 7, 6, 5, 4, 4, 4, 3, 4, 5, 6, 3]",771,0.0
metasploit-framework,BATCHBISECT,1,8,12.970168612191959,2.7237354085603114,128342,87.02983138780804,"[8, 5, 7, 6, 3, 4, 5, 4, 4, 2, 4, 6, 6, 4, 2, 5, 3, 5, 2, 4, 3]",771,0.0
metasploit-framework,BATCHBISECT,1,9,11.543450064850843,2.594033722438392,115235,88.45654993514916,"[8, 8, 6, 8, 2, 2, 5, 9, 9, 2, 3, 8, 9, 7, 2, 4, 5, 5, 8, 7]",771,0.0
metasploit-framework,BATCHBISECT,1,10,10.116731517509727,2.9831387808041505,103089,89.88326848249027,"[5, 7, 5, 7, 2, 9, 4, 3, 4, 8, 8, 6, 4, 6, 7, 3, 3, 6, 2, 8, 5, 9, 6]",771,0.0
