,tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
0,4215685,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1.0,385eb67570c62557263782c105ed70fca294de04,merge_found,,,2013-01-17 19:08:01,57,385eb67570c62557263782c105ed70fca294de04#1082742f955873882d79aaa081da785388807a9b#7f51a66febdd2999c9bc5e5842a0853e6d3d3960,3,385eb67570c62557263782c105ed70fca294de04,,385eb67570c62557263782c105ed70fca294de04,,0,,26,120,1,0,10,0,0,10,0,1,62,6842,1897.98304589301,114.878690441391,233.265127155802,0.0,,2013-01-17 19:09:14,2013-01-17 20:55:32,passed,403,[4215686],1,4215686,ruby,unknown,,ruby,rspec,1.0,,5427.0,0.0,5427.0,5.0,,3.28,,0
1,4215690,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1.0,385eb67570c62557263782c105ed70fca294de04,merge_found,,,2013-01-17 19:08:01,57,385eb67570c62557263782c105ed70fca294de04#1082742f955873882d79aaa081da785388807a9b#7f51a66febdd2999c9bc5e5842a0853e6d3d3960,3,385eb67570c62557263782c105ed70fca294de04,,385eb67570c62557263782c105ed70fca294de04,,0,,26,120,1,0,10,0,0,10,0,1,62,6842,1897.98304589301,114.878690441391,233.265127155802,0.0,,2013-01-17 19:09:14,2013-01-17 21:11:21,passed,421,[4215691],2,4215691,ruby,unknown,,ruby,rspec,1.0,,5427.0,0.0,5427.0,5.0,,18.78,,0
2,4215692,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1.0,385eb67570c62557263782c105ed70fca294de04,merge_found,,,2013-01-17 19:08:01,57,385eb67570c62557263782c105ed70fca294de04#1082742f955873882d79aaa081da785388807a9b#7f51a66febdd2999c9bc5e5842a0853e6d3d3960,3,385eb67570c62557263782c105ed70fca294de04,,385eb67570c62557263782c105ed70fca294de04,,0,,26,120,1,0,10,0,0,10,0,1,62,6842,1897.98304589301,114.878690441391,233.265127155802,0.0,,2013-01-17 19:09:14,2013-01-17 21:34:31,passed,453,[4215693],3,4215693,ruby,unknown,,ruby,rspec,1.0,,5427.0,0.0,5427.0,5.0,,50.84,,0
3,4317182,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,2.0,036643530e25a936ed9d8dd0967f7d79849701e5#ac562d09a239d00ebd43a1e95b88da8545474879,merge_found,,,2012-12-02 01:00:24,58,ac562d09a239d00ebd43a1e95b88da8545474879,1,ac562d09a239d00ebd43a1e95b88da8545474879,,ac562d09a239d00ebd43a1e95b88da8545474879,,0,,17,47,0,0,2,0,0,2,0,0,11,6855,1900.36469730124,115.244347191831,233.406272793581,0.0,,2013-01-22 22:18:54,2013-01-22 22:41:07,passed,308,[4317183],4,4317183,ruby,unknown,,ruby,rspec,1.0,,5431.0,0.0,5431.0,5.0,,43.35,,0
4,4320774,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1.0,06ad4883aec0a9878ad38fdad38b25d71ac5f03c,build_found,ac562d09a239d00ebd43a1e95b88da8545474879,4317182.0,2013-01-23 00:21:07,59,06ad4883aec0a9878ad38fdad38b25d71ac5f03c,1,06ad4883aec0a9878ad38fdad38b25d71ac5f03c,,06ad4883aec0a9878ad38fdad38b25d71ac5f03c,,0,,23,4,1,0,4,0,0,5,0,0,10,6869,1896.49148347649,115.009462803902,232.930557577522,1.0,,2013-01-23 01:27:17,2013-01-23 01:27:23,passed,363,[4320775],5,4320775,ruby,unknown,,ruby,rspec,1.0,,5444.0,0.0,5444.0,5.0,,26.18,,0
5,4341253,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,4.0,45172848c5c74c8902af34399018478cca0c01e5#83424edc660d010864cb71442a1df546f9afba5b#27242aacd52e16488a5d15552bdb4d8f36065246#ffa9082507b4e70ba9ad9bbcf8f5b757d7a52ee1,merge_found,,,2013-01-17 23:56:39,59,ffa9082507b4e70ba9ad9bbcf8f5b757d7a52ee1,1,ffa9082507b4e70ba9ad9bbcf8f5b757d7a52ee1,,ffa9082507b4e70ba9ad9bbcf8f5b757d7a52ee1,,0,,27,50,1,0,7,0,0,8,0,0,120,6877,1900.1017885706,115.893558237604,233.968300130871,1.0,,2013-01-23 21:34:22,2013-01-23 21:34:51,passed,394,[4341254],6,4341254,ruby,unknown,,ruby,rspec,1.0,,5451.0,0.0,5451.0,5.0,,43.39,,0
6,4346118,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1.0,69f32c130c33744da066cb1b78d298637867539e,build_found,ffa9082507b4e70ba9ad9bbcf8f5b757d7a52ee1,4341253.0,2013-01-23 21:45:23,60,69f32c130c33744da066cb1b78d298637867539e,1,69f32c130c33744da066cb1b78d298637867539e,,69f32c130c33744da066cb1b78d298637867539e,,0,,0,701,1,0,24,0,0,25,0,0,196,6877,1902.28297222626,115.893558237604,234.113712374582,1.0,,2013-01-24 02:06:48,2013-01-24 02:06:51,passed,414,[4346119],8,4346119,ruby,unknown,,ruby,rspec,1.0,,5451.0,0.0,5451.0,5.0,,22.17,,0
7,4346146,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1.0,796f2307c7dd8ca62326824d45c97bc02088f421,build_found,69f32c130c33744da066cb1b78d298637867539e,4346118.0,2013-01-24 01:09:42,60,796f2307c7dd8ca62326824d45c97bc02088f421,1,796f2307c7dd8ca62326824d45c97bc02088f421,,796f2307c7dd8ca62326824d45c97bc02088f421,,0,,24,211,0,0,8,0,0,8,0,0,109,6892,1911.63668020894,115.64132327336,233.60417875798,1.0,,2013-01-24 02:07:21,2013-01-24 02:07:24,passed,338,[4346147],10,4346147,ruby,unknown,,ruby,rspec,1.0,,5463.0,0.0,5463.0,5.0,,11.65,,0
8,4367585,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,10.0,69f32c130c33744da066cb1b78d298637867539e#796f2307c7dd8ca62326824d45c97bc02088f421#282817372a201b1ff92041c824d09505a1a8e149#c92278f68c45195ed94330959479f9633fb096ce#452e33738938df68c0b8cfc705bfb386f56f66b5#226bcc54451158aa56b737d597e3c9876e3d37df#39ace5f83bad6c5d93780369921961fb0072d16f#9662d1527b2e47208022a80a43fee6cef46598b5#959fa5819127b78d5ed7fbfe0658a8f926056608#99a9bf574115d1279eff14c5ca6d40b195672eef,merge_found,,,2013-01-14 22:50:48,60,226bcc54451158aa56b737d597e3c9876e3d37df,1,226bcc54451158aa56b737d597e3c9876e3d37df,,226bcc54451158aa56b737d597e3c9876e3d37df,,0,,17,0,0,0,4,0,0,4,0,0,71,6896,1910.52784222738,115.574245939675,233.4686774942,0.0,,2013-01-29 19:58:33,2013-01-25 00:30:27,passed,299,[4367586],12,4367586,ruby,unknown,,ruby,rspec,1.0,,5463.0,0.0,5463.0,5.0,,45.13,,0
9,4381488,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,3.0,c92278f68c45195ed94330959479f9633fb096ce#452e33738938df68c0b8cfc705bfb386f56f66b5#39ace5f83bad6c5d93780369921961fb0072d16f,merge_found,,,2013-01-14 22:50:48,60,39ace5f83bad6c5d93780369921961fb0072d16f,1,39ace5f83bad6c5d93780369921961fb0072d16f,,39ace5f83bad6c5d93780369921961fb0072d16f,,0,,2,4,0,0,2,0,0,2,0,0,80,6896,1910.52784222738,115.574245939675,233.4686774942,1.0,,2013-01-25 17:49:26,2013-01-25 17:49:31,passed,216,[4381489],13,4381489,ruby,unknown,,ruby,rspec,1.0,,5463.0,0.0,5463.0,5.0,,34.48,,0
