,tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
0,869280,jruby/jruby,0.0,,,ruby,,master,1.0,36d8e88a06f2ff55b45240052cb2d461fc789d2a,merge_found,,,2012-03-14 19:57:28,47,36d8e88a06f2ff55b45240052cb2d461fc789d2a#82cf02be1a6134c0c92554b874e27ac0c4bdb08b#b720ad993179dc54e9f0be4dd68e1a632c3e2db7#7cdd411a3d27611cf71d5d699bac16c91afba614#d2611e809320d2daaa2c4234095fdcebed7bdbcf#a58b782438195ac2b1b26ea7c739696526170161#02104c5360d004e1e427a54bc5707c9baca09535#c431ed736856499d4d2f32e69959c416eadb360c#21d4dccc70a45869b9ab2d459af36736b651f19b#7918ed2ec78e6b4515ec5ff5c6d592b30a9aa76d#42d83825310e400e2bce78b4face3df85c81b829#0b37cfac825ef6fd513e73b8e64fa60f1f769731#dfac3cd5df0eeb2955d0a49f1d96b16f5a8e0057#53945eb6cd55a8e2a78c00f7166574fc09d4e845#6ffd4c566ea862fc5d6a38287e569a58b7a1ad02#f35c2443997ed5fccc76039509787b00c784c77f#074dc7270b1fa101abe18b212a4fb4fae70edcbe#cce798aff7578c3280ef0c72fc0dcdadd475f2d2#27cb5bea0f37a0bd07e3c7081e894daa7a59b15f#a523e576f6501932524e754492f91977303e5820#592a92a90594bf3376324a57fd2402de82bb0060#cd18b42dfe59e8823275f4e10fcd43f084a7fec3#72eafa4e2bd5d4ce76e38e9964e7fdb6294fb610#2548a1e3ce9ef31bad95737be8f262a335500e42#353fea102ba24725fbc62b9ea2c18725c947ce98#30095bb6455512e7e4e98ea0fd53d3b04f9921e2#159240eec548e38ddd7228490fe2553b1cf543ce#3767e7fc413d46155de20135ce987f172c897a73#71f1b3e2194c7bc60ee2ed057b653f410f5de6e6#f3d82d81acd9aabd34cdcd100f3d4a64d95f4af3#17829dfb0486e6d59fe7e62c309e79ed39cdf6b6#4d12b2dd20e34dfbb4bb998f62e8d275e706f9bc#cc1f9b40c07d949af392ed870bde21624d25abc9#483695b775b16e145c660f3f4bb444a93f352188#b0574bd474a8bc1f3a9dd3c256cbbb127c8a2d9d#e6bf20a9485ff44c47ccbcd1d277d1f0526385f4#56f8273d61f0f2d8df488b16ce84f6799ce99736#557b91841866485d9dc39143bca9441475273f7c#16fcbefecad757b34e11c5a3e41b46418eed0bbb#f25d4bd6fa55e05a6c7afa76d374ead6639db5cf#248d5e9c1e79565f7d412326a9a60d379deb498c#f9630f04773718e7ea386b5e8001a0ba56c8f431#4f1953a17703939934229288be2dee387f326854#f66f0963a61f018873bfae5bd9ae72b76511570a#1e63468427a24e746ed72ad70648ca2d189ab1b5#85985fcf044eaa475adf50eccbb0cd9a8b5ab5c1#bef4afebd5f6bbbdb7a0773c992239746d054e65#ccde9e3e201df1536ef3abd55a5ef584e99a1799#b255b04d47bab50cc33ec680103e16d663407a11#aafdf21bf08349446f3abf103f8d29133cbc5743#5b76e2ab52165df4c8f29e3c997b36e042ea956b#7cf99e7839fb4ce2eb18d9d3ad5f90e8c015e826#a9342c92d532710bb55bf74d97a7919a21eea960#ccf1a5c6813692e4875428724feab039c21e4ebf#45b34fb860eea20ccf86d9d3e312159ab262ae3e#d62a1a47e00e6ade7d8544bdc2dc56ad0be89daf#7db1d633ac747f97e441017cd74486e9b830f9c7#a57a324c7fface8ad1ef9592f11c6e8a77505dfe#8b65be86fbdbdc7294b22a3415ea493ae914bdca#d391cc3ea533d866246cdd948231b1b8ad753f12#e8dd72648eab9b89613bb2f66814b4a476fb3e88#89e8ab86c415e2ac8a03eb1f9d451b8e9309294e#970cd2420f9019beb9d5b7a18b70524f4050b45d#e23ac294f5825f020cd7488436aa977c2fc3cb69#ca898afbb56b7c547b5c29099380f03aa258bc3f#5ea05527733205754c3067602405bcd355213789#3bd11efc6c0c315258f6bb5261fe0224ff7fec62#244d5e9e7b27bdedc4b54fafee048269fb1303ca#9f35c9008ef910d3c1b2cf3af32a9ff2071eb845#5e31cbeb84b8dc19218b034f941636f4078effc0#58d4d4c90ea9ce720b6a47690ec04ca288b7a9c9#de86b5a319d3c2503e0ad6d61d5a24c4dcf49bb8#b30b46a32526f37c0b4951ceeea16eb51b2df9d0#fd5eada4ddc2b810326f6ba0dfbf1b422cd293e7#572141e39b5428d8911177b679e6fc30eb0dfac7#74ac36d239b636f33636530cc9065bac2242bb9c#0d552ae886317d177455c3f77514034292f1e667#133d7bfeebaec332299dd2b7af99bd817dd473f8#790e9b91fff1fc6b8d8891867594b652589eb44d#559fceb3342eb7a739de55d24332031f5060179e#ca3eca9b3408b8260fc536dbaf8bc548516a3ce3#cc95e8bae235f59b378aa2ec28707305c18cf5af#8117c9273287e8b229924341db13d0ff74fc660c#7fb8ea02a5292b6a64de218253b756e1c14c61fb#715877c10cb58a42374cfa8469259795c0730294#bcf56db16119d2a82923a272677c14d90ff1d14b#baa291dfe8fdf078ce7876590f8a1ee77cefc416#a2390c35d6154b603cba4132166f62157fa1b57c#ce2282e2f6b62af492c425164027a3a6d28dcb66#95b89e3991ccac1ed3c611f15535396a6aa1d515#138edcd5900d79d5af9a1495f43667f3c29c5a61#85e5e924e995919f6dd5089af8f8a9be5fab2049#d5a87bf2d6e8458ba0c0e35149ab0132d576efe9#626f154f1144841d4e066bdff6d389c882ad6660#1f572d667f1fc161562e526996568deef076ed52#961cb4617fc4ec4933add62a2e6afc45213a6de3#7585f5274b2a48033815ee6111431f0ecc18e4e7#affd4d8a90b84e4d0adb47228b30ff2305715dc6#3676f3f70943e0720435fac4ae36a294d540d175#2ce4caf3a754dde001e5d384efbee0a1ec3643b2#ba7af62827be716f0d36ee49bc4c25f112f05d64#833982ad8c0485b277eb567d221a0040167d4814#19ce7c5a6eee510981c3afb9bc092923c9427b53#bad348d787b335d2a5fd6e06ab3c7a242b07b3e4#dfc1a916136a687056506b9620045abcf61a8f5f#279fad5ec3be93f279c2429d4e4b2c9599e969b5#a0692521557d072c112dd92fbca413d3a04ca309#bdbb8aa51cd39facd5bffd0fd1e28b86bbccbaea#030284a28c6474e216c8b24f5df5d276c298d3a5#c4d962c4428c55959ea06d7a5f53c83bd24d93b3#aee7a1badcd89c7f35f61a083b80a2c3a1a962cc#53b51ee4c61140f81e5f9d02d2d8499e294f9446#fc13a052be0df3e355f94a7eae1fb14cbd79d5a9#a0decb7e151103f802db72cad5ba380c59eefd60#3d58755d1c4450c3e787ab5c3a44d9ce95f4cd29#15a947e29ef02ff82680530ba8e3f6d85469dd3d#f1c0006661fdbf1b1c1eabe4d38f5ca2b4361c4c#929056aace46bc09ea6d76688df494dcb183f417#8b88e29f9b337d7cd8594db41646ea6e3c36884a#3612b5f0c6cb5ac81f90f0c368f0e4fc7fe9e0ee#d711d26bc4549d3330aaf896e15fefd94fdb2dac#3550b274669bfc43a3d51de16dc773170cbd252b#92db748eb46db02e732cad2fe269706cde76d4fa#333f8a86291e7b007e7bcea80dbe71ec42018163#ed5390cd580cd98ecc201c239a3c1bc7f2b036c1#2284d095ef1681d4da583a3259a2597cdc04c7c7#09e9e0fdbf0ba935447692f19e3eaa7a0f189985#744a949e8bf1a98c0fbe858f74a8a7fd4ee7b2e2#c8185a0d7e825d433a8784363bfc63aa43e0ebdf#bed27b139c7cf450da35b7b4038423244d9bb1b1#627f622f31b42fce768aaf1650df243d2a341f10#c8a48eec1b37fd37f69fb2e39413514729f52f0f#6234d504cedb3c34a9c78ec482eaa21765340e8a#9197ea2d2fd0fdc690e45cd9c18eff0c475cb51d#6db8447af7e9fe990d325b2a86e290d4f2242b17#d598b613755957652ab5000d2b5449b02e07dc93#cdcb95c29eca85d25522b8ec0e0dbcc4bbf100e4#e28eabe1b4c8032cd473fa9382a985e9afa18229#c22ad06a7331f51b97fa55db297e6653c10b6f24#6a6e0c14ff57525b72e2686535fd6daff692201b#0d82b698d067c0baaec7e332fab7fa7af30bc5c6#578ed4185b0cc4f2acfa58eba7b2809e23ada840#249d5470f8f1842fb11ae4d1cc51f8e66c3ee236#9913a475ca99905256d49e4ed10dfc98557d917e#d2cc9ea1f1a94570f04e8d41b020088707f7af60#3fb8eee5c139d1a1beaec5eb79cce981090160c3#caa342036f7cc82e741101bbd252d172905038db#355a8bf11cbe38faa93f45863425a27495153913#69606f687aca94bd61a791d112770d22b2a9741e#e0aa72391f20005e3488b01a6863751d4140e0bf#a4a10ce5c4df1c88b608b00b3ca438f9e36e06a0#dbf89a0903d5ae33407d3fbc382be816982eea74#0fb99c17bcd3bde3281398e1e59a6976a54b709b#5c28d19dedba6d81231fe0f24eb1777d63670feb#9887aef36182d1225846a976a3d18fbfe5404a68#bd0b9875b9e2fdcdaa8f164e5331e22d78f6633e#f1966c34ea2bbdfac55071e881cdee008bbfd14f#7bbf51cb8f1d35f2954a8b12a2bf7cf7d2bed234#324858dafc8a1294ef5cf8b876386129e7980173#62721e28432804a11d991a111c60728babcfb09d#6498441ca20ba41b6c9261e40bbe6f8e4abcd5cc#7dd104cd90029281ac42c028af35a0996c9ab467#4d6035dad70ace2315bd16ffec3bdff09d739993#548048bec7a42f8a58274eee86b51d79a079602c#2e47a968ff5d18d2c6502604995e4a13017fe66b#b7edc469b65a47bc29280262f6b0726ade292509#7e453ee71264a25aea97536fc4488331d5779a3a#d8895e2ff4489ed94f32263402cbfb7cf459435f#c080cfeebdbd823fc602290d581281c499280880#9c710a3fd917034938c62303a4f5a084373d4e7c#c849e4362b9301bb7c5accabbe50fcc35fb20d20#63d267b004e21da7507cb0e46ef6c7cfe3965020#70de9236db725055c958cba0b4add99376600646#76fec1625f9dcce996cb5574e3216ba7446c6be7#3e6d201fe4659f14eb0d0565f1b7680a8f162e22#19e94161e0e09e2b354e1f6bc3bed2909b6f89df#ac0522473954624988efa28ba9c1b9269f019c7a#2e01fce6843dc3c72b52697bebbc7e8b8b263024#eaf1f04f77efebc372befcf52c9e0c4812ce628d#25abaec9bfc28587a6284c58b0e4a205badbf1f9#994d2cc97113cf4936509646a4fb806ef2ee19c4#2de9d76fb8ded0b26f1057e259c51ff8b92566a5#14b38c9b331e82ae834c5f576f96d0b9e727290a#e19929acfe267de6a3800960638368700f8f33ea#3da18d992e868446ca4c121f6b8527770489f743#5b3b783e954aec5c223e42edf191149b619a0f48#08bca6b56199da7b363df8cbf46048accd4931d8#d8e9e220e3eda7418e8b7f385b7786ad2747bd9e#b48cfe5a523250dc90dcf8f4beb82086b42395a0#8186edd953a501f8298892235917fc52f276ab55#c1b83d3a2effbf2727e727c3695eb39acf43cb93#fa0cc9ee2c44cc36391c5a88c828eaf874490b7b#95792d9568d01df313e55e3a94ac9ae3ccc1d117#8950795931a77d4c99fb7c1b57937edc6884dd2a#5a8c9166c750690b39bbddc6fb0c3a814f50b2ac#cb0a55546b7164eb2854f3139ce7d4960f2c0b16#23c17d64ba485aef42b70b0d8d0ec7b9cf51fba5#c0b8192ce710c9379b35383f53731ceb810f035f#77c33fda8fdbfabc6b75993b8a012fca771ffde1#4107896ed4878710107dd5784fd0837e8dda9a42#c215d13b9220fe7e8beeee63c6898822e2394ece#5e9f45a62740e70810f2d18ae0499ce96e933e25#fc59940d44585a43991fe6d74120cfb70b0f0d35#0f23e54dc12c06866f389f0628d8f9d57153359f#55c374086d2aa18818686648d55ad47ec77ae605#fe4ca1b58053df91a0a105a24f69f9e269f38e5a#48d5623c2b84e612b454c8400b5a1a33cbe40ed8#4bc398477a925a9dab9f8a6d9df8339ead1808d1#5ca9ad7cbae95e1cc90b1efd993cc040b25bf680#fded46234e59116c7a0dc6f4b8abf577d54a7677#ff8ebc9230260af770ea47307078c82b7c12f1d2#e7c4618f23574ce117ea3cbf30cc55eab39d47a3#0821c5af4f7d9050378524d3d8853d874540ca9c#64228a0799278422729e2a84a987ebce6267da55#843499115753c5283c3f31ec084d3967c6d2cad1#29c9bc1de4f4ba94786344a8bb7f858606cdf2ff#dd7275363e4350e6f6a8e5ae933996f072dd5052#abb4d393e37d3039be7540ade0b135fa9a801f44#0880fca26d28c1ce982643aaaee05dbfc7ef98c1#573a79c8d7f04108e3b93b01405e6685c19dd749#06d25d167a52b40e4aad756b87e1d432f76b6562#bbd1fe67fb1e98c9635a8d6f2a08e5cafe52f3ad#e7430fe76a4fcd4f1c1fd88e4aae440aa26c2bd0#6ae0e42d5dbf8170f1e56dee9bd3c61e27b210de#9a4e1bcc40bdbbc9126526a58db80b32c72e3bd5#ab4bf541ecd6a357777869a44f7cc8f55792373b#6f480f3f2a3728ecab46aeec9fc7a5bdd72b0a5a#bd38348e5108d3c74131119775ee2dd96cd6b588#7b53849472f62a8f39ca8e35a47f83d3868e00e0#20c6728e8817bf2083c62047d503f37c1192b54a#1953d933627befb81b0f7fe16d16fc9e64fe0531#f70b315063b6da82544b11ac4774dea4699f2414#6297041f0f4966b1c4ad7b122427c93aefdd1b1c#5ca2c954e0bedf1ae9b7a9fce7ed0389c2944039#e840823c435393e8365be1bae93f646c1bb0043f#5ea04f98404f4a4f019cf6655e4dcb3c3196ba61#52038cfb5d41d9bbc195e59ad2e83346d9615d5c#37edda15e3ae25603b44c954cac97967ca14dd82#72f1c324ea2ad73b0ee5d683048fdf75d94b2421#ea1c2a310a8357f81a746b00569e34886f32049d#95a04eba079e6e5fe37d7a5c94b4d5e1d17f97b2#e1a5243a2dcecd09042861c5c517954d436b1b8d#2c30d23a2962b38f0cce30c1792d56244836fec8#a8c30d74a587af4372cf757e4576b47269f06826#d3f71e89b42a3bfaf7b76896a93cf9c42cd67fa7#058d6ea8ada264edf8e567b3b32705314c6407d3#9fde35311286a38ebaebb4dc7cb8240d758d0ed3#4a550d9f38ef786be2b06a011a67416072f678d0#54edf08f98df46596098b946ec8085b56aef415b#6b9d688be97d8a86d7797c0c172741b6a9cdb2ef#1de2046704f6ae12a08ba4ec148a6e509a5efd17#f47f69a6a7134ae2cf2f3aa2408a51cfb784fa65#154ed04e148616bc61e2786e9b1dc01fa7c81fa5#7672b6a95645b3766d7c553db9e85595d325ab68#348601d2b37326bb351e70da26257a2dcaceccdf#e46f6bb15b11a48c375197616fd3065d1266c846#2c88a5b58ff5c0d41fb371dcce2c6eb7ac834912#100e082b5e603a5a324f571a7b1f84b46084811e#7029ea9c062f7c877d42951300c11e0f715907c1#b7e29edc6ba7380f7ccc1b98287d62eecba3eaac#409bc856fb5c73b05f492230a0702b0668ff884e#56c8e4acd4b4f9fcce61679c1bb991f96d514c79#05158ac9be4a2a0578ddd34b6cf8a150862f647b#262ae31e5f25f2f5136360cf4d609e0d79352afb#8d815fb7f58ef15f10638df0d9b26629e566d1d5#9de45fa41e1e502bbd1d1e0381f409286bab6f54#a39a7440c21b411c4592a27d2ef9e0ca73736590#c3f62370079cf841bbd7cb1f76ce84992b75c0cd#5fd00ea717e38f6d4f021a9b04757a7367ae1e98#83d1d1848c37ddc1e3566243f14f54a0156c2e43#31fb58ae661f35855b7c1064cac723e301a76ec7#3e6ea431ba5333e45c4833676cf6815aa0bec052#3587ee4eed7c9a530e552c0c7caf7dea3f9b10a7,273,36d8e88a06f2ff55b45240052cb2d461fc789d2a,,36d8e88a06f2ff55b45240052cb2d461fc789d2a,,0,,40445,10464,115,124,593,0,0,854,4,33,7379,207891,1075.46743245258,70.1713878907697,283.946876007138,0.0,,2012-03-14 19:57:56,2012-03-15 02:07:19,failed,86,[869281],1,869281,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
10,870133,jruby/jruby,0.0,,,ruby,,master,1.0,66ec1421810b76df7958278d7d7e15432c93a3ba,build_found,85c4797d97e01c12957d6d6deba4f247aa5ce051,870006.0,2012-03-15 05:09:30,47,66ec1421810b76df7958278d7d7e15432c93a3ba,1,66ec1421810b76df7958278d7d7e15432c93a3ba,,66ec1421810b76df7958278d7d7e15432c93a3ba,,0,,0,0,0,0,1,0,0,0,0,1,6,207891,1075.18362988297,70.1521470385923,283.903584089739,1.0,,2012-03-15 05:18:05,2012-03-15 05:19:35,passed,799,[870134],12,870134,java,unknown,,java-ant,junit,1.0,,171.0,0.0,171.0,0.0,,34.85,38.0,0
11,872592,jruby/jruby,0.0,,,ruby,,master,2.0,94ab8569cddbc3604bc3e95f089c004ac79c7167#860f429413fdc38935cbd749432b0946c5bc281e,build_found,66ec1421810b76df7958278d7d7e15432c93a3ba,870133.0,2012-03-15 14:03:06,47,860f429413fdc38935cbd749432b0946c5bc281e#94ab8569cddbc3604bc3e95f089c004ac79c7167,2,860f429413fdc38935cbd749432b0946c5bc281e,,860f429413fdc38935cbd749432b0946c5bc281e,,0,,22,2,0,0,5,0,0,5,0,0,361,207892,1075.16883766571,70.1518095934427,283.902218459585,1.0,,2012-03-15 14:05:57,2012-03-15 14:07:23,failed,897,[872593],15,872593,java,unknown,,java-ant,junit,1.0,,171.0,0.0,171.0,0.0,,34.65,,0
12,872776,jruby/jruby,0.0,,,ruby,,master,1.0,76c2e29364276cedee40ef2977be4df7b2a49782,build_found,860f429413fdc38935cbd749432b0946c5bc281e,872592.0,2012-03-15 14:25:43,47,76c2e29364276cedee40ef2977be4df7b2a49782,1,76c2e29364276cedee40ef2977be4df7b2a49782,,76c2e29364276cedee40ef2977be4df7b2a49782,,0,,0,2,0,0,1,0,0,1,0,0,2,207892,1075.17845804552,70.1518095934427,283.902218459585,1.0,,2012-03-15 14:25:49,2012-03-15 14:27:14,passed,904,[872777],16,872777,java,unknown,,java-ant,junit,1.0,,171.0,0.0,171.0,0.0,,33.94,,0
13,872956,jruby/jruby,0.0,,,ruby,,master,1.0,d3c0f93f77a8fac091b1500a46f9482edcddd887,build_found,76c2e29364276cedee40ef2977be4df7b2a49782,872776.0,2012-03-15 14:54:48,47,d3c0f93f77a8fac091b1500a46f9482edcddd887,1,d3c0f93f77a8fac091b1500a46f9482edcddd887,,d3c0f93f77a8fac091b1500a46f9482edcddd887,,0,,23,0,0,0,1,0,0,1,0,0,2,207892,1075.17845804552,70.1518095934427,283.902218459585,1.0,,2012-03-15 14:54:58,2012-03-15 14:56:24,passed,1282,[872957],17,872957,java,unknown,,java-ant,junit,1.0,,171.0,0.0,171.0,0.0,,35.67,37.0,0
14,874000,jruby/jruby,0.0,,,ruby,,master,2.0,dab3b12f27e31b22b9b8bda5f5f9104feaa31212#0bc28c23a9889c1137dc1ca3ebc7e0200750a967,build_found,d3c0f93f77a8fac091b1500a46f9482edcddd887,872956.0,2012-03-15 17:09:05,47,0bc28c23a9889c1137dc1ca3ebc7e0200750a967#dab3b12f27e31b22b9b8bda5f5f9104feaa31212,2,0bc28c23a9889c1137dc1ca3ebc7e0200750a967,,0bc28c23a9889c1137dc1ca3ebc7e0200750a967,,0,,258,0,2,0,6,0,0,9,0,0,4,207892,1075.17845804552,70.1518095934427,283.902218459585,0.0,,2012-03-15 17:28:18,2012-03-15 17:29:46,passed,917,[874001],18,874001,java,unknown,,java-ant,junit,1.0,,171.0,0.0,171.0,0.0,,35.42,37.0,0
15,875257,jruby/jruby,0.0,,,ruby,,master,1.0,32b2db6d3e1cf404eb37848b7131d8d489dcf4db,build_found,0bc28c23a9889c1137dc1ca3ebc7e0200750a967,874000.0,2012-03-15 21:03:04,47,32b2db6d3e1cf404eb37848b7131d8d489dcf4db,1,32b2db6d3e1cf404eb37848b7131d8d489dcf4db,,32b2db6d3e1cf404eb37848b7131d8d489dcf4db,,0,,1,0,0,0,1,0,0,1,0,0,8,207892,1075.17845804552,70.1518095934427,283.902218459585,1.0,,2012-03-15 21:04:35,2012-03-15 21:06:02,passed,947,[875258],19,875258,java,unknown,,java-ant,junit,1.0,,171.0,0.0,171.0,0.0,,34.2,53.0,0
16,875580,jruby/jruby,0.0,,,ruby,,master,1.0,a7d9eed1023d7f90729b06eba6d200509287aa11,build_found,32b2db6d3e1cf404eb37848b7131d8d489dcf4db,875257.0,2012-03-15 21:53:41,47,a7d9eed1023d7f90729b06eba6d200509287aa11,1,a7d9eed1023d7f90729b06eba6d200509287aa11,,a7d9eed1023d7f90729b06eba6d200509287aa11,,0,,14,0,0,0,1,0,0,1,0,0,3,207892,1075.17845804552,70.1518095934427,283.902218459585,0.0,,2012-03-15 21:56:16,2012-03-15 21:57:42,passed,881,[875581],21,875581,java,unknown,,java-ant,junit,1.0,,171.0,0.0,171.0,0.0,,35.86,40.0,0
17,875837,jruby/jruby,0.0,,,ruby,,master,1.0,8489e522174e1dbad4931679f81553b4d27651a0,build_found,a7d9eed1023d7f90729b06eba6d200509287aa11,875580.0,2012-03-15 22:19:52,47,8489e522174e1dbad4931679f81553b4d27651a0,1,8489e522174e1dbad4931679f81553b4d27651a0,,8489e522174e1dbad4931679f81553b4d27651a0,,0,,15,0,0,0,2,0,0,2,0,0,2,207892,1075.17845804552,70.1518095934427,283.902218459585,0.0,,2012-03-15 22:21:12,2012-03-15 22:22:40,passed,884,[875838],22,875838,java,unknown,,java-ant,junit,1.0,,171.0,0.0,171.0,0.0,,34.75,35.0,0
18,878314,jruby/jruby,0.0,,,ruby,,master,1.0,61bd77aee4ebdfda4de9f1b7f51acc383f4251c7,build_found,8489e522174e1dbad4931679f81553b4d27651a0,875837.0,2012-03-16 00:01:45,47,61bd77aee4ebdfda4de9f1b7f51acc383f4251c7,1,61bd77aee4ebdfda4de9f1b7f51acc383f4251c7,,61bd77aee4ebdfda4de9f1b7f51acc383f4251c7,,0,,169,0,0,0,4,0,0,4,0,0,4,207892,1075.17845804552,70.1518095934427,283.902218459585,0.0,,2012-03-16 00:04:28,2012-03-16 08:45:40,passed,1112,[878315],23,878315,java,unknown,,java-ant,junit,1.0,,171.0,0.0,171.0,0.0,,37.0,45.0,0
