index,duration,total_builds
2220,0,0
2224,0,0
2228,0,0
2232,0,0
2236,1202805,2
2240,0,0
2244,602729,1
2248,602729,1
2252,0,0
2256,0,0
2260,0,0
2264,0,0
2268,0,0
2272,0,0
2276,0,0
2280,0,0
