,project,method,algorithm,batch_size,builds_reqd,batch_delays,sbs_delays
22.0,concerto.csv,ssr,BATCHBISECT,1,34.482757568359375,0.0,22.0
23.0,concerto.csv,ssr,BATCHBISECT,2,30.68965530395508,65.0,9.0
24.0,concerto.csv,ssr,BATCHBISECT,4,14.137930870056152,133.0,76.0
25.0,concerto.csv,ssr,BATCHBISECT,8,20.68965530395508,413.0,62.0
26.0,concerto.csv,ssr,BATCHBISECT,16,20.68965530395508,1321.0,79.0
27.0,vagrant.csv,ssr,BATCH4,4,13.380281448364258,108.0,37.0
28.0,vagrant.csv,ssr,BATCHSTOP4,4,13.380281448364258,108.0,37.0
29.0,vagrant.csv,ssr,BATCHSTOP4,8,10.563380241394045,336.0,43.0
30.0,vagrant.csv,ssr,BATCHSTOP4,16,15.845070838928224,1101.0,53.0
31.0,vagrant.csv,ssr,BATCHBISECT,1,14.788732528686523,0.0,27.0
32.0,vagrant.csv,ssr,BATCHBISECT,2,9.507041931152344,23.0,37.0
33.0,vagrant.csv,ssr,BATCHBISECT,4,13.380281448364258,108.0,37.0
34.0,vagrant.csv,ssr,BATCHBISECT,8,10.563380241394045,336.0,43.0
35.0,vagrant.csv,ssr,BATCHBISECT,16,15.845070838928224,1101.0,53.0
36.0,rails.csv,ssr,BATCH4,4,28.70683860778809,960.0,455.0
37.0,rails.csv,ssr,BATCHSTOP4,4,28.70683860778809,960.0,455.0
38.0,rails.csv,ssr,BATCHSTOP4,8,31.41502952575684,2653.0,854.0
39.0,rails.csv,ssr,BATCHSTOP4,16,58.15842819213867,9388.0,156.0
40.0,rails.csv,ssr,BATCHBISECT,1,52.40352249145508,0.0,202.0
41.0,rails.csv,ssr,BATCHBISECT,2,39.13337707519531,416.0,180.0
42.0,rails.csv,ssr,BATCHBISECT,4,29.790115356445312,960.0,455.0
43.0,rails.csv,ssr,BATCHBISECT,8,32.22748947143555,2653.0,854.0
44.0,rails.csv,ssr,BATCHBISECT,16,60.595802307128906,9388.0,156.0
45.0,cloudify.csv,ssr,BATCH4,4,12.5,174.0,77.0
46.0,cloudify.csv,ssr,BATCHSTOP4,4,12.5,174.0,77.0
47.0,cloudify.csv,ssr,BATCHSTOP4,8,15.368852615356444,644.0,67.0
48.0,cloudify.csv,ssr,BATCHSTOP4,16,11.065573692321776,1920.0,118.0
49.0,cloudify.csv,ssr,BATCHBISECT,1,25.61475372314453,0.0,39.0
50.0,cloudify.csv,ssr,BATCHBISECT,2,7.991803169250488,33.0,86.0
51.0,cloudify.csv,ssr,BATCHBISECT,4,13.319672584533691,174.0,77.0
52.0,cloudify.csv,ssr,BATCHBISECT,8,16.18852424621582,644.0,67.0
53.0,cloudify.csv,ssr,BATCHBISECT,16,11.885246276855469,1920.0,118.0
54.0,fog.csv,ssr,BATCH4,4,48.14814758300781,294.0,69.0
55.0,fog.csv,ssr,BATCHSTOP4,4,48.14814758300781,294.0,69.0
56.0,fog.csv,ssr,BATCHSTOP4,8,47.578346252441406,743.0,125.0
57.0,fog.csv,ssr,BATCHSTOP4,16,60.96866226196289,2068.0,108.0
58.0,fog.csv,ssr,BATCHBISECT,1,54.41595458984375,0.0,52.0
59.0,fog.csv,ssr,BATCHBISECT,2,49.85755157470703,107.0,37.0
60.0,fog.csv,ssr,BATCHBISECT,4,52.13675308227539,294.0,69.0
61.0,fog.csv,ssr,BATCHBISECT,8,51.56695175170898,743.0,125.0
62.0,fog.csv,ssr,BATCHBISECT,16,63.24786376953125,2068.0,108.0
63.0,graylog2-server.csv,ssr,BATCH4,4,5.985037326812744,120.0,36.0
64.0,graylog2-server.csv,ssr,BATCHSTOP4,4,5.985037326812744,120.0,36.0
65.0,graylog2-server.csv,ssr,BATCHSTOP4,8,9.975062370300291,469.0,49.0
66.0,graylog2-server.csv,ssr,BATCHSTOP4,16,9.476308822631836,1495.0,68.0
67.0,graylog2-server.csv,ssr,BATCHBISECT,1,19.950124740600582,0.0,18.0
68.0,graylog2-server.csv,ssr,BATCHBISECT,2,5.486284255981445,20.0,38.0
69.0,graylog2-server.csv,ssr,BATCHBISECT,4,5.985037326812744,120.0,36.0
70.0,graylog2-server.csv,ssr,BATCHBISECT,8,9.975062370300291,469.0,49.0
71.0,graylog2-server.csv,ssr,BATCHBISECT,16,9.476308822631836,1495.0,68.0
72.0,jruby.csv,ssr,BATCH4,4,48.426151275634766,375.0,119.0
73.0,jruby.csv,ssr,BATCHSTOP4,4,48.426151275634766,375.0,119.0
74.0,jruby.csv,ssr,BATCHSTOP4,8,72.3970947265625,1135.0,94.0
75.0,jruby.csv,ssr,BATCHSTOP4,16,84.2614974975586,2805.0,32.0
76.0,jruby.csv,ssr,BATCHBISECT,1,56.17433547973633,0.0,76.0
77.0,jruby.csv,ssr,BATCHBISECT,2,53.75302505493164,130.0,63.0
78.0,jruby.csv,ssr,BATCHBISECT,4,54.72154998779297,375.0,119.0
79.0,jruby.csv,ssr,BATCHBISECT,8,78.2082290649414,1135.0,94.0
80.0,jruby.csv,ssr,BATCHBISECT,16,91.0411605834961,2805.0,32.0
81.0,cloud_controller_ng.csv,ssr,BATCH4,4,36.3636360168457,183.0,104.0
82.0,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,36.3636360168457,183.0,104.0
83.0,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,58.498023986816406,603.0,55.0
84.0,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,74.30830383300781,1690.0,36.0
85.0,cloud_controller_ng.csv,ssr,BATCHBISECT,1,55.335968017578125,0.0,30.0
86.0,cloud_controller_ng.csv,ssr,BATCHBISECT,2,42.2924919128418,73.0,40.0
87.0,cloud_controller_ng.csv,ssr,BATCHBISECT,4,37.94466400146485,183.0,104.0
88.0,cloud_controller_ng.csv,ssr,BATCHBISECT,8,60.07905197143555,603.0,55.0
89.0,cloud_controller_ng.csv,ssr,BATCHBISECT,16,75.88932800292969,1690.0,36.0
90.0,puppet.csv,ssr,BATCH4,4,4.34782600402832,18.0,6.0
91.0,puppet.csv,ssr,BATCHSTOP4,4,4.34782600402832,18.0,6.0
92.0,puppet.csv,ssr,BATCHSTOP4,8,4.34782600402832,57.0,22.0
93.0,puppet.csv,ssr,BATCHSTOP4,16,14.492753982543944,240.0,0.0
94.0,puppet.csv,ssr,BATCHBISECT,1,5.7971014976501465,0.0,3.0
95.0,puppet.csv,ssr,BATCHBISECT,2,4.34782600402832,3.0,6.0
96.0,puppet.csv,ssr,BATCHBISECT,4,4.34782600402832,18.0,6.0
97.0,puppet.csv,ssr,BATCHBISECT,8,4.34782600402832,57.0,22.0
98.0,puppet.csv,ssr,BATCHBISECT,16,17.39130401611328,240.0,0.0
99.0,opal.csv,ssr,BATCH4,4,10.267857551574709,90.0,42.0
100.0,opal.csv,ssr,BATCHSTOP4,4,10.267857551574709,90.0,42.0
101.0,opal.csv,ssr,BATCHSTOP4,8,10.267857551574709,308.0,57.0
102.0,opal.csv,ssr,BATCHSTOP4,16,16.071428298950195,885.0,73.0
103.0,opal.csv,ssr,BATCHBISECT,1,20.98214340209961,0.0,20.0
104.0,opal.csv,ssr,BATCHBISECT,2,20.089284896850582,35.0,17.0
105.0,opal.csv,ssr,BATCHBISECT,4,10.267857551574709,90.0,42.0
106.0,opal.csv,ssr,BATCHBISECT,8,10.267857551574709,308.0,57.0
107.0,opal.csv,ssr,BATCHBISECT,16,16.071428298950195,885.0,73.0
108.0,gradle.csv,ssr,BATCH4,4,8.258527755737305,180.0,138.0
109.0,gradle.csv,ssr,BATCHSTOP4,4,8.258527755737305,180.0,138.0
110.0,gradle.csv,ssr,BATCHSTOP4,8,14.00359058380127,749.0,142.0
111.0,gradle.csv,ssr,BATCHSTOP4,16,23.698383331298828,2586.0,48.0
112.0,gradle.csv,ssr,BATCHBISECT,1,33.93177795410156,0.0,40.0
113.0,gradle.csv,ssr,BATCHBISECT,2,15.619389533996582,75.0,63.0
114.0,gradle.csv,ssr,BATCHBISECT,4,8.258527755737305,180.0,138.0
115.0,gradle.csv,ssr,BATCHBISECT,8,14.00359058380127,749.0,142.0
116.0,gradle.csv,ssr,BATCHBISECT,16,23.698383331298828,2586.0,48.0
117.0,open-build-service.csv,ssr,BATCH4,4,29.613733291625977,324.0,150.0
118.0,open-build-service.csv,ssr,BATCHSTOP4,4,29.613733291625977,324.0,150.0
119.0,open-build-service.csv,ssr,BATCHSTOP4,8,35.19313430786133,896.0,195.0
120.0,open-build-service.csv,ssr,BATCHSTOP4,16,61.37339019775391,3001.0,31.0
121.0,open-build-service.csv,ssr,BATCHBISECT,1,54.07725143432617,0.0,42.0
122.0,open-build-service.csv,ssr,BATCHBISECT,2,41.63090133666992,134.0,48.0
123.0,open-build-service.csv,ssr,BATCHBISECT,4,30.901287078857425,324.0,150.0
124.0,open-build-service.csv,ssr,BATCHBISECT,8,36.0515022277832,896.0,195.0
125.0,open-build-service.csv,ssr,BATCHBISECT,16,62.23175811767578,3001.0,31.0
126.0,geoserver.csv,ssr,BATCH4,4,75.5952377319336,201.0,40.0
127.0,geoserver.csv,ssr,BATCHSTOP4,4,75.5952377319336,201.0,40.0
128.0,geoserver.csv,ssr,BATCHSTOP4,8,86.9047622680664,504.0,47.0
129.0,geoserver.csv,ssr,BATCHSTOP4,16,100.5952377319336,1158.0,30.0
130.0,geoserver.csv,ssr,BATCHBISECT,1,56.5476188659668,0.0,42.0
131.0,,ssr,BATCHBISECT,4,68.45237731933594,174.0,60.0
132.0,geoserver.csv,ssr,BATCHBISECT,8,96.42857360839844,504.0,33.0
133.0,geoserver.csv,ssr,BATCHBISECT,16,111.3095245361328,1158.0,12.0
134.0,rubinius.csv,ssr,BATCH4,4,32.727272033691406,144.0,77.0
135.0,rubinius.csv,ssr,BATCHSTOP4,4,32.727272033691406,144.0,77.0
136.0,rubinius.csv,ssr,BATCHSTOP4,8,51.81818008422852,560.0,35.0
137.0,rubinius.csv,ssr,BATCHSTOP4,16,88.18181610107422,1626.0,0.0
138.0,rubinius.csv,ssr,BATCHBISECT,1,40.0,0.0,48.0
139.0,rubinius.csv,ssr,BATCHBISECT,2,41.81818008422852,52.0,53.0
140.0,rubinius.csv,ssr,BATCHBISECT,4,38.18181991577149,144.0,77.0
141.0,rubinius.csv,ssr,BATCHBISECT,8,59.09090805053711,560.0,35.0
142.0,rubinius.csv,ssr,BATCHBISECT,16,94.5454559326172,1626.0,0.0
143.0,metasploit-framework.csv,ssr,BATCH4,4,5.3177690505981445,222.0,115.0
144.0,metasploit-framework.csv,ssr,BATCHSTOP4,4,5.3177690505981445,222.0,115.0
145.0,metasploit-framework.csv,ssr,BATCHSTOP4,8,8.949416160583496,924.0,104.0
146.0,metasploit-framework.csv,ssr,BATCHSTOP4,16,15.953307151794434,3261.0,58.0
147.0,metasploit-framework.csv,ssr,BATCHBISECT,1,50.84305953979492,0.0,20.0
148.0,metasploit-framework.csv,ssr,BATCHBISECT,2,6.744487762451172,48.0,89.0
149.0,metasploit-framework.csv,ssr,BATCHBISECT,4,5.3177690505981445,222.0,115.0
150.0,metasploit-framework.csv,ssr,BATCHBISECT,8,8.949416160583496,924.0,104.0
151.0,metasploit-framework.csv,ssr,BATCHBISECT,16,16.47211456298828,3261.0,58.0
152.0,orbeon-forms.csv,ssr,BATCH4,4,13.304720878601074,85.0,66.0
153.0,orbeon-forms.csv,ssr,BATCHSTOP4,4,13.304720878601074,85.0,66.0
154.0,orbeon-forms.csv,ssr,BATCHSTOP4,8,25.321887969970703,393.0,54.0
155.0,orbeon-forms.csv,ssr,BATCHSTOP4,16,59.22746658325195,1561.0,2.0
156.0,orbeon-forms.csv,ssr,BATCHBISECT,1,36.0515022277832,0.0,32.0
157.0,orbeon-forms.csv,ssr,BATCHBISECT,2,21.03004264831543,31.0,43.0
158.0,orbeon-forms.csv,ssr,BATCHBISECT,4,13.304720878601074,85.0,66.0
159.0,orbeon-forms.csv,ssr,BATCHBISECT,8,25.321887969970703,393.0,54.0
160.0,orbeon-forms.csv,ssr,BATCHBISECT,16,60.08583831787109,1561.0,2.0
161.0,sufia.csv,ssr,BATCH4,4,0.0,0.0,6.0
162.0,sufia.csv,ssr,BATCHSTOP4,4,0.0,0.0,6.0
163.0,sufia.csv,ssr,BATCHSTOP4,8,0.0,0.0,6.0
164.0,sufia.csv,ssr,BATCHSTOP4,16,0.0,0.0,6.0
165.0,sufia.csv,ssr,BATCHBISECT,1,5.263157844543457,0.0,2.0
166.0,sufia.csv,ssr,BATCHBISECT,2,0.0,0.0,6.0
167.0,sufia.csv,ssr,BATCHBISECT,4,0.0,0.0,6.0
168.0,sufia.csv,ssr,BATCHBISECT,8,0.0,0.0,6.0
169.0,sufia.csv,ssr,BATCHBISECT,16,0.0,0.0,6.0
0.0,concerto.csv,ml,BATCH4,4,35.172413793103445,324.0,6.0
1.0,concerto.csv,ml,BATCHSTOP4,4,35.172413793103445,324.0,6.0
2.0,concerto.csv,ml,BATCHSTOP4,8,38.96551724137931,924.0,1.0
3.0,concerto.csv,ml,BATCHSTOP4,16,39.310344827586206,2160.0,0.0
4.0,concerto.csv,ml,BATCHBISECT,2,33.10344827586207,78.0,15.0
5.0,concerto.csv,ml,BATCHBISECT,4,35.172413793103445,324.0,6.0
6.0,concerto.csv,ml,BATCHBISECT,8,38.96551724137931,924.0,1.0
7.0,concerto.csv,ml,BATCHBISECT,16,40.689655172413794,2160.0,0.0
8.0,rails.csv,ml,BATCH4,4,58.36154366960054,2076.0,11.0
9.0,rails.csv,ml,BATCHSTOP4,4,58.36154366960054,2076.0,11.0
10.0,rails.csv,ml,BATCHSTOP4,8,61.54366960054164,5068.0,4.0
11.0,rails.csv,ml,BATCHSTOP4,16,66.89234935680433,11040.0,2.0
12.0,rails.csv,ml,BATCHBISECT,2,60.25727826675694,634.0,37.0
13.0,rails.csv,ml,BATCHBISECT,4,60.39268788083954,2076.0,11.0
14.0,rails.csv,ml,BATCHBISECT,8,64.25186188219364,5068.0,4.0
15.0,rails.csv,ml,BATCHBISECT,16,69.05890318212593,11040.0,2.0
16.0,orbeon-forms.csv,ml,BATCH4,4,55.36480686695279,342.0,0.0
17.0,orbeon-forms.csv,ml,BATCHSTOP4,4,55.36480686695279,342.0,0.0
18.0,orbeon-forms.csv,ml,BATCHSTOP4,8,59.65665236051502,812.0,0.0
19.0,orbeon-forms.csv,ml,BATCHSTOP4,16,61.37339055793991,1800.0,0.0
20.0,orbeon-forms.csv,ml,BATCHBISECT,2,64.37768240343348,110.0,0.0
21.0,orbeon-forms.csv,ml,BATCHBISECT,4,57.081545064377686,342.0,0.0
22.0,orbeon-forms.csv,ml,BATCHBISECT,8,60.51502145922747,812.0,0.0
23.0,orbeon-forms.csv,ml,BATCHBISECT,16,63.09012875536481,1800.0,0.0
24.0,opal.csv,ml,BATCH4,4,39.73214285714285,318.0,0.0
25.0,opal.csv,ml,BATCHSTOP4,4,39.73214285714285,318.0,0.0
26.0,opal.csv,ml,BATCHSTOP4,8,35.714285714285715,784.0,0.0
27.0,opal.csv,ml,BATCHSTOP4,16,33.035714285714285,1680.0,1.0
28.0,opal.csv,ml,BATCHBISECT,2,50.0,96.0,1.0
29.0,opal.csv,ml,BATCHBISECT,4,39.73214285714285,318.0,0.0
30.0,opal.csv,ml,BATCHBISECT,8,35.714285714285715,784.0,0.0
31.0,opal.csv,ml,BATCHBISECT,16,33.035714285714285,1680.0,1.0
32.0,fog.csv,ml,BATCH4,4,69.51566951566952,504.0,1.0
33.0,fog.csv,ml,BATCHSTOP4,4,69.51566951566952,504.0,1.0
34.0,fog.csv,ml,BATCHSTOP4,8,72.07977207977208,1204.0,1.0
35.0,fog.csv,ml,BATCHSTOP4,16,80.34188034188034,2640.0,1.0
36.0,fog.csv,ml,BATCHBISECT,2,67.52136752136752,149.0,8.0
37.0,fog.csv,ml,BATCHBISECT,4,73.5042735042735,504.0,1.0
38.0,fog.csv,ml,BATCHBISECT,8,76.63817663817663,1204.0,1.0
39.0,fog.csv,ml,BATCHBISECT,16,83.19088319088318,2640.0,1.0
40.0,sufia.csv,ml,BATCH4,4,47.36842105263158,30.0,0.0
41.0,sufia.csv,ml,BATCHSTOP4,4,47.36842105263158,30.0,0.0
42.0,sufia.csv,ml,BATCHSTOP4,8,47.36842105263158,84.0,0.0
43.0,sufia.csv,ml,BATCHSTOP4,16,52.63157894736842,240.0,0.0
44.0,sufia.csv,ml,BATCHBISECT,2,57.89473684210526,9.0,0.0
45.0,sufia.csv,ml,BATCHBISECT,4,47.36842105263158,30.0,0.0
46.0,sufia.csv,ml,BATCHBISECT,8,47.36842105263158,84.0,0.0
47.0,sufia.csv,ml,BATCHBISECT,16,52.63157894736842,240.0,0.0
48.0,jruby.csv,ml,BATCH4,4,76.99757869249395,588.0,5.0
49.0,jruby.csv,ml,BATCHSTOP4,4,76.99757869249395,588.0,5.0
50.0,jruby.csv,ml,BATCHSTOP4,8,88.86198547215497,1428.0,0.0
51.0,jruby.csv,ml,BATCHSTOP4,16,94.91525423728814,3120.0,0.0
52.0,jruby.csv,ml,BATCHBISECT,2,72.88135593220339,173.0,10.0
53.0,jruby.csv,ml,BATCHBISECT,4,83.7772397094431,588.0,5.0
54.0,jruby.csv,ml,BATCHBISECT,8,95.15738498789348,1428.0,0.0
55.0,jruby.csv,ml,BATCHBISECT,16,101.21065375302663,3120.0,0.0
56.0,geoserver.csv,ml,BATCH4,4,98.8095238095238,252.0,0.0
57.0,geoserver.csv,ml,BATCHSTOP4,4,98.8095238095238,252.0,0.0
58.0,geoserver.csv,ml,BATCHSTOP4,8,111.3095238095238,588.0,0.0
59.0,geoserver.csv,ml,BATCHSTOP4,16,117.26190476190476,1320.0,0.0
60.0,geoserver.csv,ml,BATCHBISECT,2,88.0952380952381,76.0,7.0
61.0,geoserver.csv,ml,BATCHBISECT,4,109.52380952380952,252.0,0.0
62.0,geoserver.csv,ml,BATCHBISECT,8,122.02380952380952,588.0,0.0
63.0,geoserver.csv,ml,BATCHBISECT,16,127.97619047619048,1320.0,0.0
64.0,graylog2-server.csv,ml,BATCH4,4,30.174563591022444,558.0,0.0
65.0,graylog2-server.csv,ml,BATCHSTOP4,4,30.174563591022444,558.0,0.0
66.0,graylog2-server.csv,ml,BATCHSTOP4,8,22.693266832917704,1372.0,0.0
67.0,graylog2-server.csv,ml,BATCHSTOP4,16,20.1995012468828,3000.0,0.0
68.0,graylog2-server.csv,ml,BATCHBISECT,2,44.63840399002494,169.0,3.0
69.0,graylog2-server.csv,ml,BATCHBISECT,4,30.174563591022444,558.0,0.0
70.0,graylog2-server.csv,ml,BATCHBISECT,8,22.693266832917704,1372.0,0.0
71.0,graylog2-server.csv,ml,BATCHBISECT,16,20.1995012468828,3000.0,0.0
72.0,puppet.csv,ml,BATCH4,4,36.231884057971016,102.0,0.0
73.0,puppet.csv,ml,BATCHSTOP4,4,36.231884057971016,102.0,0.0
74.0,puppet.csv,ml,BATCHSTOP4,8,21.73913043478261,252.0,1.0
75.0,puppet.csv,ml,BATCHSTOP4,16,18.84057971014493,600.0,1.0
76.0,puppet.csv,ml,BATCHBISECT,2,50.72463768115942,33.0,1.0
77.0,puppet.csv,ml,BATCHBISECT,4,36.231884057971016,102.0,0.0
78.0,puppet.csv,ml,BATCHBISECT,8,21.73913043478261,252.0,1.0
79.0,puppet.csv,ml,BATCHBISECT,16,18.84057971014493,600.0,1.0
80.0,loomio.csv,ml,BATCH4,4,69.7560975609756,306.0,0.0
81.0,loomio.csv,ml,BATCHSTOP4,4,69.7560975609756,306.0,0.0
82.0,loomio.csv,ml,BATCHSTOP4,8,64.39024390243902,728.0,0.0
83.0,loomio.csv,ml,BATCHSTOP4,16,67.8048780487805,1560.0,0.0
84.0,loomio.csv,ml,BATCHBISECT,2,66.82926829268293,91.0,3.0
85.0,loomio.csv,ml,BATCHBISECT,4,71.70731707317073,306.0,0.0
86.0,loomio.csv,ml,BATCHBISECT,8,70.2439024390244,728.0,0.0
87.0,loomio.csv,ml,BATCHBISECT,16,73.65853658536585,1560.0,0.0
88.0,open-build-service.csv,ml,BATCH4,4,57.081545064377686,636.0,7.0
89.0,open-build-service.csv,ml,BATCHSTOP4,4,57.081545064377686,636.0,7.0
90.0,open-build-service.csv,ml,BATCHSTOP4,8,63.09012875536481,1568.0,0.0
91.0,open-build-service.csv,ml,BATCHSTOP4,16,70.60085836909872,3480.0,0.0
92.0,open-build-service.csv,ml,BATCHBISECT,2,57.51072961373391,186.0,9.0
93.0,open-build-service.csv,ml,BATCHBISECT,4,58.36909871244635,636.0,7.0
94.0,open-build-service.csv,ml,BATCHBISECT,8,65.23605150214593,1568.0,0.0
95.0,open-build-service.csv,ml,BATCHBISECT,16,71.88841201716738,3480.0,0.0
96.0,cloudify.csv,ml,BATCH4,4,33.60655737704918,600.0,10.0
97.0,cloudify.csv,ml,BATCHSTOP4,4,33.60655737704918,600.0,10.0
98.0,cloudify.csv,ml,BATCHSTOP4,8,30.942622950819672,1540.0,0.0
99.0,cloudify.csv,ml,BATCHSTOP4,16,29.30327868852459,3480.0,0.0
100.0,cloudify.csv,ml,BATCHBISECT,2,41.59836065573771,171.0,3.0
101.0,cloudify.csv,ml,BATCHBISECT,4,33.60655737704918,600.0,10.0
102.0,cloudify.csv,ml,BATCHBISECT,8,31.352459016393443,1540.0,0.0
103.0,cloudify.csv,ml,BATCHBISECT,16,30.12295081967213,3480.0,0.0
104.0,cloud_controller_ng.csv,ml,BATCH4,4,71.14624505928853,360.0,3.0
105.0,cloud_controller_ng.csv,ml,BATCHSTOP4,4,71.14624505928853,360.0,3.0
106.0,cloud_controller_ng.csv,ml,BATCHSTOP4,8,78.65612648221344,868.0,3.0
107.0,cloud_controller_ng.csv,ml,BATCHSTOP4,16,86.16600790513834,1920.0,0.0
108.0,cloud_controller_ng.csv,ml,BATCHBISECT,2,62.45059288537549,106.0,11.0
109.0,cloud_controller_ng.csv,ml,BATCHBISECT,4,71.93675889328063,360.0,3.0
110.0,cloud_controller_ng.csv,ml,BATCHBISECT,8,79.44664031620553,868.0,3.0
111.0,cloud_controller_ng.csv,ml,BATCHBISECT,16,86.16600790513834,1920.0,0.0
112.0,gradle.csv,ml,BATCH4,4,31.95691202872532,660.0,8.0
113.0,gradle.csv,ml,BATCHSTOP4,4,31.95691202872532,660.0,8.0
114.0,gradle.csv,ml,BATCHSTOP4,8,32.13644524236984,1820.0,0.0
115.0,gradle.csv,ml,BATCHSTOP4,16,29.802513464991023,4080.0,1.0
116.0,gradle.csv,ml,BATCHBISECT,2,35.5475763016158,174.0,24.0
117.0,gradle.csv,ml,BATCHBISECT,4,31.95691202872532,660.0,8.0
118.0,gradle.csv,ml,BATCHBISECT,8,32.49551166965889,1820.0,0.0
119.0,gradle.csv,ml,BATCHBISECT,16,30.16157989228008,4080.0,1.0
120.0,rubinius.csv,ml,BATCH4,4,73.18181818181819,318.0,2.0
121.0,rubinius.csv,ml,BATCHSTOP4,4,73.18181818181819,318.0,2.0
122.0,rubinius.csv,ml,BATCHSTOP4,8,80.9090909090909,784.0,0.0
123.0,rubinius.csv,ml,BATCHSTOP4,16,87.27272727272727,1680.0,0.0
124.0,rubinius.csv,ml,BATCHBISECT,2,78.18181818181819,104.0,2.0
125.0,rubinius.csv,ml,BATCHBISECT,4,79.54545454545455,318.0,2.0
126.0,rubinius.csv,ml,BATCHBISECT,8,87.27272727272727,784.0,0.0
127.0,rubinius.csv,ml,BATCHBISECT,16,92.72727272727272,1680.0,0.0
128.0,sonarqube.csv,ml,BATCH4,4,51.66666666666666,426.0,1.0
129.0,sonarqube.csv,ml,BATCHSTOP4,4,51.66666666666666,426.0,1.0
130.0,sonarqube.csv,ml,BATCHSTOP4,8,49.66666666666666,1036.0,2.0
131.0,sonarqube.csv,ml,BATCHSTOP4,16,53.66666666666666,2280.0,1.0
132.0,sonarqube.csv,ml,BATCHBISECT,2,54.66666666666666,128.0,4.0
133.0,sonarqube.csv,ml,BATCHBISECT,4,51.66666666666666,426.0,1.0
134.0,sonarqube.csv,ml,BATCHBISECT,8,49.66666666666666,1036.0,2.0
135.0,sonarqube.csv,ml,BATCHBISECT,16,53.66666666666666,2280.0,1.0
136.0,metasploit-framework.csv,ml,BATCH4,4,35.53826199740597,1068.0,0.0
137.0,metasploit-framework.csv,ml,BATCHSTOP4,4,35.53826199740597,1068.0,0.0
138.0,metasploit-framework.csv,ml,BATCHSTOP4,8,29.182879377431902,2604.0,1.0
139.0,metasploit-framework.csv,ml,BATCHSTOP4,16,28.79377431906615,5760.0,0.0
140.0,metasploit-framework.csv,ml,BATCHBISECT,2,48.119325551232166,327.0,2.0
141.0,metasploit-framework.csv,ml,BATCHBISECT,4,35.53826199740597,1068.0,0.0
142.0,metasploit-framework.csv,ml,BATCHBISECT,8,29.182879377431902,2604.0,1.0
143.0,metasploit-framework.csv,ml,BATCHBISECT,16,29.053177691309987,5760.0,0.0
144.0,vagrant.csv,ml,BATCH4,4,33.098591549295776,372.0,1.0
145.0,vagrant.csv,ml,BATCHSTOP4,4,33.098591549295776,372.0,1.0
146.0,vagrant.csv,ml,BATCHSTOP4,8,31.338028169014084,980.0,0.0
147.0,vagrant.csv,ml,BATCHSTOP4,16,30.985915492957748,2160.0,0.0
148.0,vagrant.csv,ml,BATCHBISECT,2,42.6056338028169,107.0,3.0
149.0,vagrant.csv,ml,BATCHBISECT,4,33.098591549295776,372.0,1.0
150.0,vagrant.csv,ml,BATCHBISECT,8,31.338028169014084,980.0,0.0
151.0,vagrant.csv,ml,BATCHBISECT,16,30.985915492957748,2160.0,0.0
