version,tr_build_id,git_diff_src_churn,gh_num_commit_comments,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,git_num_all_built_commits,gh_num_commits_on_files_touched,git_num_all_built_commits,tr_status
1,2407644,1002,0,0,0,10,1,1,178,1,passed
1,2408288,8,0,2,0,0,4,1,200,1,passed
1,2410100,8,0,2,0,0,4,1,201,1,passed
1,2421836,903,0,0,1,4,3,2,228,2,passed
1,2425458,54,0,17,1,1,2,1,197,1,passed
1,2440579,11,0,0,0,0,2,1,67,1,passed
1,2440722,37,0,0,0,0,2,1,228,1,passed
1,2446904,2,0,13,1,0,1,1,32,1,passed
1,2454999,2,0,0,0,0,1,1,73,1,passed
1,2469558,19,0,4,0,0,3,2,190,2,passed
1,2469707,48,0,0,0,0,4,1,110,1,passed
1,2476714,216,0,24,0,0,23,1,241,1,passed
1,2476721,2,0,0,0,0,1,1,16,1,passed
1,2477601,2,0,0,0,0,1,1,59,1,passed
1,2478952,10,0,0,0,0,1,1,188,1,passed
1,2480776,728,0,4,3,6,7,1,283,1,passed
1,2480919,2,0,0,0,0,1,1,189,1,passed
1,2489406,19,0,0,0,1,1,1,76,1,passed
1,2489465,0,0,0,1,0,1,1,26,1,passed
1,2489545,13,0,0,1,0,2,1,175,1,passed
1,2489605,2,0,0,0,0,1,1,17,1,passed
1,2490312,26,0,57,1,0,1,1,80,1,passed
1,2490516,6,0,0,0,0,1,1,190,1,passed
1,2490575,18,0,0,0,0,3,2,296,2,passed
1,2490893,176,0,23,1,4,5,1,318,1,passed
1,2504866,20,0,0,1,0,1,1,28,1,passed
1,2505610,2447,0,2,0,0,5,2,316,2,passed
1,2517096,6,0,0,0,0,1,1,47,1,passed
1,2517380,68,0,2,0,0,3,1,231,1,passed
1,2517750,157,0,0,2,0,2,2,318,2,passed
1,2517962,28,0,13,1,0,3,1,173,1,passed
1,2523877,27,0,0,0,0,2,1,104,1,passed
1,2524315,4,0,0,0,0,1,1,20,1,passed
1,2524321,0,0,0,0,0,1,1,22,1,passed
1,2524364,16,0,0,0,0,4,1,247,1,passed
1,2524398,14,0,0,0,0,3,1,242,1,passed
1,2524479,15,0,0,0,0,3,1,32,1,passed
1,2525609,26,0,13,2,0,2,2,235,2,passed
1,2525657,4,0,0,0,0,2,1,120,1,passed
1,2525666,2,0,0,0,0,1,1,70,1,passed
1,2525690,2,0,0,0,0,1,1,71,1,passed
1,2526220,0,0,32,1,0,0,1,0,1,passed
1,2529142,13,0,8,0,0,2,1,73,1,passed
1,2529173,0,0,22,1,0,0,1,0,1,passed
1,2529219,2,0,13,1,0,1,1,73,1,passed
1,2529256,0,0,28,0,0,1,1,1,1,passed
1,2529280,0,0,16,1,0,0,1,0,1,passed
1,2529356,2,0,35,2,0,3,1,83,1,passed
1,2532512,99,0,286,15,0,2,2,75,2,passed
1,2532639,5,0,93,6,0,2,1,73,1,passed
1,2532666,0,0,23,1,0,1,1,1,1,passed
1,2532794,2,0,106,8,0,1,1,82,1,passed
1,2532861,2,0,0,0,0,1,1,18,1,passed
1,2533763,2,0,0,0,0,1,1,78,1,passed
1,2536439,2,0,0,0,0,1,1,79,1,passed
