version,tr_build_id,git_diff_src_churn,gh_num_commit_comments,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,git_num_all_built_commits,gh_num_commits_on_files_touched,git_num_all_built_commits,tr_status
1,20104585,0,0,26,0,0,5,2,67,2,passed
1,20149300,102,0,0,0,0,9,4,48,4,passed
1,20158414,9,0,0,0,0,5,1,48,1,passed
1,20169913,38,0,0,0,0,1,1,7,1,passed
1,20183468,287,0,4,0,0,17,2,171,2,passed
1,20184337,0,0,0,0,0,1,1,132,1,passed
1,20204174,110,0,0,1,0,5,2,37,2,passed
1,20208652,18,0,0,0,0,1,1,14,1,passed
1,20210871,934,0,0,5,0,3,1,60,1,passed
1,20231928,51,0,0,0,0,2,1,178,1,passed
1,20245520,129,0,0,0,0,0,1,0,1,passed
1,20251515,272,0,0,1,0,8,6,265,6,passed
1,20252565,25,0,0,0,0,2,1,8,1,passed
1,20287233,2,0,0,0,0,1,1,5,1,passed
1,20288217,648,0,0,0,0,5,1,689,1,passed
1,20394113,593,0,0,9,0,11,5,79,5,passed
1,20408052,137,0,0,0,0,3,2,26,2,passed
1,20424036,0,0,0,0,0,1,1,133,1,passed
1,20430264,1100,0,0,4,0,29,7,800,7,passed
1,20431494,13,0,0,0,0,2,2,38,2,passed
1,20432936,1,0,0,0,0,1,1,23,1,passed
1,20444373,562,0,0,8,0,13,1,48,1,failed
1,20444466,6,0,0,0,0,1,1,38,1,failed
1,20446880,30,0,0,0,0,2,1,1,1,passed
1,20457628,19,0,0,0,0,1,1,20,1,passed
1,20461398,0,0,0,0,0,1,1,125,1,passed
1,20484304,10,0,0,0,0,1,1,19,1,passed
1,20507582,3,0,0,0,0,1,1,20,1,passed
1,20515008,76,0,0,0,0,7,1,74,1,passed
1,20538101,1097,0,4,0,0,20,5,876,5,passed
1,20543905,1045,0,4,0,0,20,1,881,1,passed
1,20556698,117,0,0,0,0,1,1,144,1,passed
1,20557101,2,0,0,0,0,1,1,145,1,passed
1,20625867,301,0,0,3,0,15,4,221,4,passed
1,20641280,8,0,0,0,0,1,1,2,1,passed
