,project,method,algorithm,batch_size,builds_reqd,batch_delays,sbs_delays
186,cloudify.csv,sbs,BATCHBISECT,4,0.4098360655737710,0.0,80.0
187,cloudify.csv,sbs,BATCHSTOP4,4,0.4098360655737710,0.0,80.0
188,cloudify.csv,sbs,BATCHBISECT,8,0.4098360655737710,0.0,80.0
189,cloudify.csv,sbs,BATCHSTOP4,8,0.4098360655737710,0.0,80.0
190,cloudify.csv,sbs,BATCHBISECT,16,0.4098360655737710,0.0,80.0
191,cloudify.csv,sbs,BATCHSTOP4,16,0.4098360655737710,0.0,80.0
192,rubinius.csv,sbs,BATCHBISECT,2,9.090909090909090,0.0,6.0
193,rubinius.csv,sbs,BATCH4,4,9.090909090909090,0.0,6.0
194,rubinius.csv,sbs,BATCHBISECT,4,9.090909090909090,0.0,6.0
195,rubinius.csv,sbs,BATCHSTOP4,4,9.090909090909090,0.0,6.0
196,rubinius.csv,sbs,BATCHBISECT,8,9.090909090909090,0.0,6.0
197,rubinius.csv,sbs,BATCHSTOP4,8,9.090909090909090,0.0,6.0
198,rubinius.csv,sbs,BATCHBISECT,16,9.090909090909090,0.0,6.0
199,rubinius.csv,sbs,BATCHSTOP4,16,9.090909090909090,0.0,6.0
200,open-build-service.csv,sbs,BATCHBISECT,2,3.648068669527900,0.0,15.0
201,open-build-service.csv,sbs,BATCH4,4,3.648068669527900,0.0,15.0
202,open-build-service.csv,sbs,BATCHBISECT,4,3.648068669527900,0.0,15.0
203,open-build-service.csv,sbs,BATCHSTOP4,4,3.648068669527900,0.0,15.0
204,open-build-service.csv,sbs,BATCHBISECT,8,3.648068669527900,0.0,15.0
205,open-build-service.csv,sbs,BATCHSTOP4,8,3.648068669527900,0.0,15.0
206,open-build-service.csv,sbs,BATCHBISECT,16,3.648068669527900,0.0,15.0
207,open-build-service.csv,sbs,BATCHSTOP4,16,3.648068669527900,0.0,15.0
208,gradle.csv,sbs,BATCHBISECT,2,1.2567324955116700,0.0,34.0
209,gradle.csv,sbs,BATCH4,4,1.2567324955116700,0.0,34.0
210,gradle.csv,sbs,BATCHBISECT,4,1.2567324955116700,0.0,34.0
211,gradle.csv,sbs,BATCHSTOP4,4,1.2567324955116700,0.0,34.0
212,gradle.csv,sbs,BATCHBISECT,8,1.2567324955116700,0.0,34.0
213,gradle.csv,sbs,BATCHSTOP4,8,1.2567324955116700,0.0,34.0
214,gradle.csv,sbs,BATCHBISECT,16,1.2567324955116700,0.0,34.0
215,gradle.csv,sbs,BATCHSTOP4,16,1.2567324955116700,0.0,34.0
216,sonarqube.csv,sbs,BATCHBISECT,2,2.0,0.0,34.0
217,sonarqube.csv,sbs,BATCH4,4,2.0,0.0,34.0
218,sonarqube.csv,sbs,BATCHBISECT,4,2.0,0.0,34.0
219,sonarqube.csv,sbs,BATCHSTOP4,4,2.0,0.0,34.0
220,sonarqube.csv,sbs,BATCHBISECT,8,2.0,0.0,34.0
221,sonarqube.csv,sbs,BATCHSTOP4,8,2.0,0.0,34.0
222,sonarqube.csv,sbs,BATCHBISECT,16,2.0,0.0,34.0
223,sonarqube.csv,sbs,BATCHSTOP4,16,2.0,0.0,34.0
224,loomio.csv,sbs,BATCHBISECT,2,3.902439024390240,0.0,37.0
225,loomio.csv,sbs,BATCH4,4,3.902439024390240,0.0,37.0
226,loomio.csv,sbs,BATCHBISECT,4,3.902439024390240,0.0,37.0
227,loomio.csv,sbs,BATCHSTOP4,4,3.902439024390240,0.0,37.0
228,loomio.csv,sbs,BATCHBISECT,8,3.902439024390240,0.0,37.0
229,loomio.csv,sbs,BATCHSTOP4,8,3.902439024390240,0.0,37.0
230,loomio.csv,sbs,BATCHBISECT,16,3.902439024390240,0.0,37.0
231,loomio.csv,sbs,BATCHSTOP4,16,3.902439024390240,0.0,37.0
232,fog.csv,sbs,BATCHBISECT,2,3.418803418803420,0.0,16.0
233,fog.csv,sbs,BATCH4,4,3.418803418803420,0.0,16.0
234,fog.csv,sbs,BATCHBISECT,4,3.418803418803420,0.0,16.0
235,fog.csv,sbs,BATCHSTOP4,4,3.418803418803420,0.0,16.0
236,fog.csv,sbs,BATCHBISECT,8,3.418803418803420,0.0,16.0
237,fog.csv,sbs,BATCHSTOP4,8,3.418803418803420,0.0,16.0
238,fog.csv,sbs,BATCHBISECT,16,3.418803418803420,0.0,16.0
239,fog.csv,sbs,BATCHSTOP4,16,3.418803418803420,0.0,16.0
240,puppet.csv,sbs,BATCHBISECT,2,0.0,0.0,36.0
241,puppet.csv,sbs,BATCH4,4,0.0,0.0,36.0
242,puppet.csv,sbs,BATCHBISECT,4,0.0,0.0,36.0
243,puppet.csv,sbs,BATCHSTOP4,4,0.0,0.0,36.0
244,puppet.csv,sbs,BATCHBISECT,8,0.0,0.0,36.0
245,puppet.csv,sbs,BATCHSTOP4,8,0.0,0.0,36.0
246,puppet.csv,sbs,BATCHBISECT,16,0.0,0.0,36.0
247,puppet.csv,sbs,BATCHSTOP4,16,0.0,0.0,36.0
248,concerto.csv,sbs,BATCHBISECT,2,1.0344827586206900,0.0,48.0
249,concerto.csv,sbs,BATCH4,4,1.0344827586206900,0.0,48.0
250,concerto.csv,sbs,BATCHBISECT,4,1.0344827586206900,0.0,48.0
251,concerto.csv,sbs,BATCHSTOP4,4,1.0344827586206900,0.0,48.0
252,concerto.csv,sbs,BATCHBISECT,8,1.0344827586206900,0.0,48.0
253,concerto.csv,sbs,BATCHSTOP4,8,1.0344827586206900,0.0,48.0
254,concerto.csv,sbs,BATCHBISECT,16,1.0344827586206900,0.0,48.0
255,concerto.csv,sbs,BATCHSTOP4,16,1.0344827586206900,0.0,48.0
256,sufia.csv,sbs,BATCHBISECT,2,0.0,0.0,5.0
257,sufia.csv,sbs,BATCH4,4,0.0,0.0,5.0
258,sufia.csv,sbs,BATCHBISECT,4,0.0,0.0,5.0
259,sufia.csv,sbs,BATCHSTOP4,4,0.0,0.0,5.0
260,sufia.csv,sbs,BATCHBISECT,8,0.0,0.0,5.0
261,sufia.csv,sbs,BATCHSTOP4,8,0.0,0.0,5.0
262,sufia.csv,sbs,BATCHBISECT,16,0.0,0.0,5.0
263,sufia.csv,sbs,BATCHSTOP4,16,0.0,0.0,5.0
264,geoserver.csv,sbs,BATCHBISECT,2,9.523809523809520,0.0,8.0
265,geoserver.csv,sbs,BATCH4,4,9.523809523809520,0.0,8.0
266,geoserver.csv,sbs,BATCHBISECT,4,9.523809523809520,0.0,8.0
267,geoserver.csv,sbs,BATCHSTOP4,4,9.523809523809520,0.0,8.0
268,geoserver.csv,sbs,BATCHBISECT,8,9.523809523809520,0.0,8.0
269,geoserver.csv,sbs,BATCHSTOP4,8,9.523809523809520,0.0,8.0
270,geoserver.csv,sbs,BATCHBISECT,16,9.523809523809520,0.0,8.0
271,geoserver.csv,sbs,BATCHSTOP4,16,9.523809523809520,0.0,8.0
272,orbeon-forms.csv,sbs,BATCHBISECT,2,1.7167381974248900,0.0,45.5
273,orbeon-forms.csv,sbs,BATCH4,4,1.7167381974248900,0.0,45.5
274,orbeon-forms.csv,sbs,BATCHBISECT,4,1.7167381974248900,0.0,45.5
275,orbeon-forms.csv,sbs,BATCHSTOP4,4,1.7167381974248900,0.0,45.5
276,orbeon-forms.csv,sbs,BATCHBISECT,8,1.7167381974248900,0.0,45.5
277,orbeon-forms.csv,sbs,BATCHSTOP4,8,1.7167381974248900,0.0,45.5
278,orbeon-forms.csv,sbs,BATCHBISECT,16,1.7167381974248900,0.0,45.5
279,orbeon-forms.csv,sbs,BATCHSTOP4,16,1.7167381974248900,0.0,45.5
280,graylog2-server.csv,sbs,BATCHBISECT,2,0.4987531172069830,0.0,182.0
281,graylog2-server.csv,sbs,BATCH4,4,0.4987531172069830,0.0,182.0
282,graylog2-server.csv,sbs,BATCHBISECT,4,0.4987531172069830,0.0,182.0
283,graylog2-server.csv,sbs,BATCHSTOP4,4,0.4987531172069830,0.0,182.0
284,graylog2-server.csv,sbs,BATCHBISECT,8,0.4987531172069830,0.0,182.0
285,graylog2-server.csv,sbs,BATCHSTOP4,8,0.4987531172069830,0.0,182.0
286,graylog2-server.csv,sbs,BATCHBISECT,16,0.4987531172069830,0.0,182.0
287,graylog2-server.csv,sbs,BATCHSTOP4,16,0.4987531172069830,0.0,182.0
288,opal.csv,sbs,BATCHBISECT,2,1.3392857142857100,0.0,49.0
289,opal.csv,sbs,BATCH4,4,1.3392857142857100,0.0,49.0
290,opal.csv,sbs,BATCHBISECT,4,1.3392857142857100,0.0,49.0
291,opal.csv,sbs,BATCHSTOP4,4,1.3392857142857100,0.0,49.0
292,opal.csv,sbs,BATCHBISECT,8,1.3392857142857100,0.0,49.0
293,opal.csv,sbs,BATCHSTOP4,8,1.3392857142857100,0.0,49.0
294,opal.csv,sbs,BATCHBISECT,16,1.3392857142857100,0.0,49.0
295,opal.csv,sbs,BATCHSTOP4,16,1.3392857142857100,0.0,49.0
296,cloud_controller_ng.csv,sbs,BATCHBISECT,2,5.138339920948620,0.0,15.0
297,cloud_controller_ng.csv,sbs,BATCH4,4,5.138339920948620,0.0,15.0
298,cloud_controller_ng.csv,sbs,BATCHBISECT,4,5.138339920948620,0.0,15.0
299,cloud_controller_ng.csv,sbs,BATCHSTOP4,4,5.138339920948620,0.0,15.0
300,cloud_controller_ng.csv,sbs,BATCHBISECT,8,5.138339920948620,0.0,15.0
301,cloud_controller_ng.csv,sbs,BATCHSTOP4,8,5.138339920948620,0.0,15.0
302,cloud_controller_ng.csv,sbs,BATCHBISECT,16,5.138339920948620,0.0,15.0
303,cloud_controller_ng.csv,sbs,BATCHSTOP4,16,5.138339920948620,0.0,15.0
304,loomio.csv,ssr,BATCHSTOP4,4,37.56097412109380,1.5,7.0
305,loomio.csv,ssr,BATCHSTOP4,8,33.65853500366210,3.5,9.5
306,loomio.csv,ssr,BATCHSTOP4,16,58.53658676147460,8.0,14.0
307,loomio.csv,ssr,BATCH4,4,37.56097412109380,1.5,7.0
308,loomio.csv,ssr,BATCHBISECT,1,38.53658676147460,0.0,3.0
309,loomio.csv,ssr,BATCHBISECT,2,32.19512176513670,1.0,4.0
310,loomio.csv,ssr,BATCHBISECT,4,40.4878044128418,1.5,7.0
311,loomio.csv,ssr,BATCHBISECT,8,36.58536529541020,3.5,9.5
312,loomio.csv,ssr,BATCHBISECT,16,63.41463470458980,8.0,14.0
313,puppet.csv,ssr,BATCHSTOP4,4,4.34782600402832,2.0,3.0
314,puppet.csv,ssr,BATCHSTOP4,8,4.34782600402832,3.5,11.0
315,puppet.csv,ssr,BATCHSTOP4,16,14.492753982543900,7.5,0.0
316,puppet.csv,ssr,BATCH4,4,4.34782600402832,2.0,3.0
317,puppet.csv,ssr,BATCHBISECT,1,5.7971014976501500,0.0,3
318,puppet.csv,ssr,BATCHBISECT,2,4.34782600402832,0.5,3.0
319,puppet.csv,ssr,BATCHBISECT,4,4.34782600402832,2.0,3.0
320,puppet.csv,ssr,BATCHBISECT,8,4.34782600402832,3.5,11.0
321,puppet.csv,ssr,BATCHBISECT,16,17.39130401611330,7.5,0.0
322,orbeon-forms.csv,ssr,BATCHSTOP4,4,22.317596435546900,1.5,5
323,orbeon-forms.csv,ssr,BATCHSTOP4,8,38.19742584228520,3.5,12.5
324,orbeon-forms.csv,ssr,BATCHSTOP4,16,54.93562316894530,8.0,5
325,orbeon-forms.csv,ssr,BATCH4,4,22.317596435546900,1.5,5
326,orbeon-forms.csv,ssr,BATCHBISECT,1,35.19313430786130,0.0,2
327,orbeon-forms.csv,ssr,BATCHBISECT,2,25.321887969970700,0.5,3
328,orbeon-forms.csv,ssr,BATCHBISECT,4,22.317596435546900,1.5,5
329,orbeon-forms.csv,ssr,BATCHBISECT,8,39.05579376220700,3.5,12.5
330,orbeon-forms.csv,ssr,BATCHBISECT,16,54.93562316894530,8.0,5
331,rubinius.csv,ssr,BATCHSTOP4,4,48.18181991577150,1.5,4.5
332,rubinius.csv,ssr,BATCHSTOP4,8,73.63636016845700,4.0,5
333,rubinius.csv,ssr,BATCHSTOP4,16,80.90908813476560,8.0,5
334,rubinius.csv,ssr,BATCH4,4,48.18181991577150,1.5,4.5
335,rubinius.csv,ssr,BATCHBISECT,1,39.09090805053710,0.0,2.0
336,rubinius.csv,ssr,BATCHBISECT,2,50.90909194946290,0.5,3
337,rubinius.csv,ssr,BATCHBISECT,4,52.727272033691400,1.5,4.5
338,rubinius.csv,ssr,BATCHBISECT,8,78.18181610107420,4.0,5
339,rubinius.csv,ssr,BATCHBISECT,16,87.2727279663086,8.0,5
340,metasploit-framework.csv,ssr,BATCHSTOP4,4,10.635538101196300,1.5,8.0
341,metasploit-framework.csv,ssr,BATCHSTOP4,8,11.15434455871580,3.5,10.5
342,metasploit-framework.csv,ssr,BATCHSTOP4,16,14.007781982421900,8.0,11
343,metasploit-framework.csv,ssr,BATCH4,4,10.635538101196300,1.5,8.0
344,metasploit-framework.csv,ssr,BATCHBISECT,1,34.37094497680660,0.0,2.0
345,metasploit-framework.csv,ssr,BATCHBISECT,2,12.71076488494870,0.5,5
346,metasploit-framework.csv,ssr,BATCHBISECT,4,10.894941329956100,1.5,8.0
347,metasploit-framework.csv,ssr,BATCHBISECT,8,11.413748741149900,3.5,10.5
348,metasploit-framework.csv,ssr,BATCHBISECT,16,14.26718521118160,8.0,11
349,sufia.csv,ssr,BATCHSTOP4,4,0.0,0.0,6
350,sufia.csv,ssr,BATCHSTOP4,8,0.0,0.0,6
351,sufia.csv,ssr,BATCHSTOP4,16,0.0,0.0,6
352,sufia.csv,ssr,BATCH4,4,0.0,0.0,6
353,sufia.csv,ssr,BATCHBISECT,1,5.263157844543460,0.0,2
354,sufia.csv,ssr,BATCHBISECT,2,0.0,0.0,6
355,sufia.csv,ssr,BATCHBISECT,4,0.0,0.0,6
356,sufia.csv,ssr,BATCHBISECT,8,0.0,0.0,6
357,sufia.csv,ssr,BATCHBISECT,16,0.0,0.0,6
358,jruby.csv,ssr,BATCHSTOP4,4,55.93220520019530,1.5,6
359,jruby.csv,ssr,BATCHSTOP4,8,78.93462371826170,4.0,4.0
360,jruby.csv,ssr,BATCHSTOP4,16,87.65132904052730,8.0,4.5
361,jruby.csv,ssr,BATCH4,4,55.93220520019530,1.5,6
362,jruby.csv,ssr,BATCHBISECT,1,55.447940826416000,0.0,2
363,jruby.csv,ssr,BATCHBISECT,2,56.17433547973630,0.5,3
364,jruby.csv,ssr,BATCHBISECT,4,60.77481842041020,1.5,6
365,jruby.csv,ssr,BATCHBISECT,8,84.74576568603520,4.0,4.0
366,jruby.csv,ssr,BATCHBISECT,16,92.97821044921880,8.0,4.5
367,vagrant.csv,ssr,BATCHSTOP4,4,13.380281448364300,1.5,8.0
368,vagrant.csv,ssr,BATCHSTOP4,8,10.563380241394000,3.5,7.0
369,vagrant.csv,ssr,BATCHSTOP4,16,15.845070838928200,8.0,9
370,vagrant.csv,ssr,BATCH4,4,13.380281448364300,1.5,8.0
371,vagrant.csv,ssr,BATCHBISECT,1,14.788732528686500,0.0,3
372,vagrant.csv,ssr,BATCHBISECT,2,9.507041931152340,0.5,5
373,vagrant.csv,ssr,BATCHBISECT,4,13.380281448364300,1.5,8.0
374,vagrant.csv,ssr,BATCHBISECT,8,10.563380241394000,3.5,7.0
375,vagrant.csv,ssr,BATCHBISECT,16,15.845070838928200,8.0,9
376,rails.csv,ssr,BATCHSTOP4,4,28.0297908782959,1.5,5
377,rails.csv,ssr,BATCHSTOP4,8,37.576168060302700,3.5,9
378,rails.csv,ssr,BATCHSTOP4,16,58.70006942749020,7.5,11.5
379,rails.csv,ssr,BATCH4,4,28.0297908782959,1.5,5
380,rails.csv,ssr,BATCHBISECT,1,52.60663604736330,0.0,2
381,rails.csv,ssr,BATCHBISECT,2,40.21665573120120,0.5,3.0
382,rails.csv,ssr,BATCHBISECT,4,29.38388633728030,1.5,5
383,rails.csv,ssr,BATCHBISECT,8,39.20108413696290,3.5,9
384,rails.csv,ssr,BATCHBISECT,16,60.7312126159668,7.5,11.5
385,concerto.csv,ssr,BATCHSTOP4,4,14.137930870056200,1.5,9
386,concerto.csv,ssr,BATCHSTOP4,8,15.17241382598880,4.0,12
387,concerto.csv,ssr,BATCHSTOP4,16,24.827587127685500,7.5,8.0
388,concerto.csv,ssr,BATCH4,4,14.137930870056200,1.5,9
389,concerto.csv,ssr,BATCHBISECT,1,21.37931060791020,0.0,4
390,concerto.csv,ssr,BATCHBISECT,2,16.89655113220220,0.5,4
391,concerto.csv,ssr,BATCHBISECT,4,14.82758617401120,1.5,9
392,concerto.csv,ssr,BATCHBISECT,8,15.862069129943800,4.0,12
393,concerto.csv,ssr,BATCHBISECT,16,25.517240524292000,7.5,8.0
394,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,40.711463928222700,1.5,5
395,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,67.98419189453130,4.0,12
396,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,73.51778411865230,8.0,10
397,cloud_controller_ng.csv,ssr,BATCH4,4,40.711463928222700,1.5,5
398,cloud_controller_ng.csv,ssr,BATCHBISECT,1,53.75494003295900,0.0,2
399,cloud_controller_ng.csv,ssr,BATCHBISECT,2,38.73517608642580,0.5,3
400,cloud_controller_ng.csv,ssr,BATCHBISECT,4,43.083003997802700,1.5,5
401,cloud_controller_ng.csv,ssr,BATCHBISECT,8,68.77470397949220,4.0,12
402,cloud_controller_ng.csv,ssr,BATCHBISECT,16,76.67984008789060,8.0,10
403,cloudify.csv,ssr,BATCHSTOP4,4,11.680327415466300,1.5,6.5
404,cloudify.csv,ssr,BATCHSTOP4,8,15.368852615356400,4.0,8.5
405,cloudify.csv,ssr,BATCHSTOP4,16,14.34426212310790,8.0,7.5
406,cloudify.csv,ssr,BATCH4,4,11.680327415466300,1.5,6.5
407,cloudify.csv,ssr,BATCHBISECT,1,25.81967163085940,0.0,3.0
408,cloudify.csv,ssr,BATCHBISECT,2,16.598360061645500,0.5,4
409,cloudify.csv,ssr,BATCHBISECT,4,12.090164184570300,1.5,6.5
410,cloudify.csv,ssr,BATCHBISECT,8,16.18852424621580,4.0,8.5
411,cloudify.csv,ssr,BATCHBISECT,16,15.163934707641600,8.0,7.5
412,graylog2-server.csv,ssr,BATCHSTOP4,4,4.239401340484620,1.5,4
413,graylog2-server.csv,ssr,BATCHSTOP4,8,7.23192024230957,3.5,13
414,graylog2-server.csv,ssr,BATCHSTOP4,16,9.476308822631840,8.0,13
415,graylog2-server.csv,ssr,BATCH4,4,4.239401340484620,1.5,4
416,graylog2-server.csv,ssr,BATCHBISECT,1,14.46384048461910,0.0,2.0
417,graylog2-server.csv,ssr,BATCHBISECT,2,8.478802680969240,0.5,6
418,graylog2-server.csv,ssr,BATCHBISECT,4,4.239401340484620,1.5,4
419,graylog2-server.csv,ssr,BATCHBISECT,8,7.23192024230957,3.5,13
420,graylog2-server.csv,ssr,BATCHBISECT,16,9.476308822631840,8.0,13
421,fog.csv,ssr,BATCHSTOP4,4,46.72364807128910,1.5,5.0
422,fog.csv,ssr,BATCHSTOP4,8,46.43874740600590,4.0,10.0
423,fog.csv,ssr,BATCHSTOP4,16,61.53845977783200,8.0,8
424,fog.csv,ssr,BATCH4,4,46.72364807128910,1.5,5.0
425,fog.csv,ssr,BATCHBISECT,1,53.56125259399410,0.0,2.0
426,fog.csv,ssr,BATCHBISECT,2,49.28775024414060,1.0,3.0
427,fog.csv,ssr,BATCHBISECT,4,52.421653747558600,1.5,5.0
428,fog.csv,ssr,BATCHBISECT,8,50.99715042114260,4.0,10.0
429,fog.csv,ssr,BATCHBISECT,16,66.66666412353520,8.0,8
430,opal.csv,ssr,BATCHSTOP4,4,11.160714149475100,2.0,3.5
431,opal.csv,ssr,BATCHSTOP4,8,10.267857551574700,3.5,7
432,opal.csv,ssr,BATCHSTOP4,16,21.428571701049800,8.0,12.0
433,opal.csv,ssr,BATCH4,4,11.160714149475100,2.0,3.5
434,opal.csv,ssr,BATCHBISECT,1,7.589285850524900,0.0,4
435,opal.csv,ssr,BATCHBISECT,2,9.375,0.5,4
436,opal.csv,ssr,BATCHBISECT,4,12.053571701049800,2.0,3.5
437,opal.csv,ssr,BATCHBISECT,8,10.267857551574700,3.5,7
438,opal.csv,ssr,BATCHBISECT,16,22.321428298950200,8.0,12.0
439,geoserver.csv,ssr,BATCHSTOP4,4,76.78571319580080,2.0,3
440,geoserver.csv,ssr,BATCHSTOP4,8,97.61904907226560,4.0,6.0
441,geoserver.csv,ssr,BATCHSTOP4,16,110.11904907226600,8.0,6.0
442,geoserver.csv,ssr,BATCH4,4,76.78571319580080,2.0,3
443,geoserver.csv,ssr,BATCHBISECT,1,43.4523811340332,0.0,3
444,geoserver.csv,ssr,BATCHBISECT,2,66.07142639160160,1.0,3
445,geoserver.csv,ssr,BATCHBISECT,4,85.11904907226560,2.0,3
446,geoserver.csv,ssr,BATCHBISECT,8,108.33333587646500,4.0,6.0
447,geoserver.csv,ssr,BATCHBISECT,16,120.83333587646500,8.0,6.0
448,gradle.csv,ssr,BATCHSTOP4,4,10.592459678649900,1.5,7
